visit_id,customer_id,lead_id,branch_id,entring_datetime,leaving_datetime,purchased
2286,2350,,100,2024-12-25 10:09:24,2024-12-25 10:18:24,True
2287,2748,,200,2024-02-09 13:31:53,2024-02-09 14:04:53,True
2288,1861,,300,2025-04-09 12:32:02,2025-04-09 13:37:02,True
2289,,591,100,2022-12-18 15:10:28,2022-12-18 15:16:28,True
2290,,709,300,2025-06-28 10:04:09,2025-06-28 11:06:09,True
2291,690,,100,2025-03-26 18:52:31,2025-03-26 20:34:31,True
2292,,676,300,2025-05-25 15:11:23,2025-05-25 15:55:23,False
2293,2219,,200,2024-07-08 18:02:23,2024-07-08 19:22:23,True
2294,556,,200,2023-08-29 13:32:56,2023-08-29 14:09:56,True
2295,,833,100,2024-02-24 14:07:22,2024-02-24 15:25:22,False
2296,,697,200,2025-06-16 16:40:12,2025-06-16 17:08:12,False
2297,,814,300,2024-08-04 16:57:19,2024-08-04 17:15:19,False
2298,285,,100,2023-07-04 14:20:19,2023-07-04 14:27:19,True
2299,,347,100,2022-11-02 19:45:25,2022-11-02 21:24:25,True
2300,2072,,200,2022-09-06 16:44:53,2022-09-06 17:32:53,True
2301,1886,,200,2023-06-24 12:08:37,2023-06-24 12:14:37,False
2302,1850,,100,2025-02-12 09:56:03,2025-02-12 11:48:03,False
2303,2052,,100,2024-11-05 15:06:43,2024-11-05 16:33:43,True
2304,,679,100,2024-03-30 15:50:07,2024-03-30 17:45:07,False
2305,1975,,100,2022-07-28 17:49:20,2022-07-28 18:58:20,True
2306,2942,,200,2023-05-17 15:10:58,2023-05-17 16:45:58,True
2307,353,,100,2024-03-16 16:39:40,2024-03-16 18:15:40,True
2308,,251,300,2024-03-06 10:36:44,2024-03-06 12:23:44,True
2309,1229,,200,2023-01-03 19:54:49,2023-01-03 21:12:49,True
2310,,425,100,2024-06-15 11:38:51,2024-06-15 12:03:51,True
2311,1842,,100,2023-06-29 11:04:31,2023-06-29 11:43:31,True
2312,,734,100,2024-04-28 17:27:43,2024-04-28 18:18:43,True
2313,,834,100,2024-10-14 16:01:41,2024-10-14 17:17:41,False
2314,511,,300,2024-03-14 10:44:16,2024-03-14 12:07:16,False
2315,1894,,300,2024-02-26 12:24:29,2024-02-26 14:16:29,True
2316,,554,300,2023-10-08 14:19:19,2023-10-08 14:31:19,False
2317,,892,300,2024-09-16 10:45:58,2024-09-16 11:42:58,False
2318,,30,100,2022-07-02 09:23:55,2022-07-02 10:47:55,False
2319,1809,,100,2024-05-21 17:07:13,2024-05-21 18:13:13,True
2320,,708,300,2025-05-09 16:36:10,2025-05-09 18:31:10,False
2321,2692,,100,2024-12-16 12:22:19,2024-12-16 12:48:19,True
2322,405,,200,2025-05-18 13:11:31,2025-05-18 13:23:31,True
2323,1386,,300,2025-06-29 17:37:24,2025-06-29 17:44:24,True
2324,327,,200,2024-09-10 10:34:32,2024-09-10 11:16:32,False
2325,2085,,100,2024-10-14 19:21:03,2024-10-14 19:48:03,False
2326,1053,,200,2024-12-29 18:55:36,2024-12-29 19:16:36,False
2327,,434,300,2025-04-21 19:41:41,2025-04-21 19:58:41,True
2328,,734,300,2023-09-13 19:44:46,2023-09-13 20:21:46,False
2329,,445,300,2024-01-07 18:47:20,2024-01-07 20:22:20,True
2330,340,,300,2024-06-01 11:28:58,2024-06-01 11:50:58,False
2331,1371,,300,2024-07-01 10:47:08,2024-07-01 11:03:08,True
2332,,779,300,2023-09-06 13:31:23,2023-09-06 15:18:23,True
2333,2541,,200,2025-06-04 19:21:04,2025-06-04 20:10:04,True
2334,,191,200,2023-09-02 19:46:30,2023-09-02 20:07:30,False
2335,,204,200,2024-02-03 18:18:12,2024-02-03 19:35:12,True
2336,1527,,300,2024-05-29 10:36:14,2024-05-29 11:08:14,True
2337,2160,,100,2025-05-28 19:38:35,2025-05-28 20:59:35,True
2338,,735,200,2022-07-06 11:24:05,2022-07-06 12:46:05,True
2339,,27,200,2024-06-26 14:25:50,2024-06-26 16:15:50,True
2340,,823,100,2023-04-14 15:06:14,2023-04-14 15:21:14,True
2341,2524,,300,2023-09-03 11:07:00,2023-09-03 11:44:00,True
2342,1957,,100,2024-03-04 10:19:47,2024-03-04 10:47:47,True
2343,,722,100,2021-08-18 16:31:49,2021-08-18 16:50:49,False
2344,2764,,200,2025-01-30 13:20:04,2025-01-30 14:54:04,False
2345,220,,300,2024-02-24 17:19:45,2024-02-24 17:52:45,True
2346,2018,,200,2025-01-25 13:06:46,2025-01-25 13:49:46,True
2347,956,,100,2024-08-02 14:05:47,2024-08-02 15:05:47,True
2348,2070,,300,2024-10-14 17:51:58,2024-10-14 18:30:58,False
2349,1126,,300,2025-04-27 15:59:23,2025-04-27 17:05:23,True
2350,1103,,200,2023-12-30 17:53:39,2023-12-30 18:36:39,True
2351,,209,300,2024-07-13 09:16:13,2024-07-13 11:16:13,True
2352,,753,100,2025-04-19 10:06:49,2025-04-19 10:34:49,True
2353,,529,100,2024-04-08 17:46:10,2024-04-08 18:21:10,True
2354,,171,100,2023-03-04 16:21:54,2023-03-04 17:21:54,True
2355,2443,,300,2025-05-09 11:37:33,2025-05-09 12:24:33,True
2356,2428,,100,2023-12-27 11:34:46,2023-12-27 13:21:46,True
2357,2386,,300,2023-11-26 16:43:47,2023-11-26 18:19:47,False
2358,2977,,100,2024-01-02 18:46:53,2024-01-02 20:45:53,True
2359,817,,300,2024-05-21 13:22:02,2024-05-21 13:34:02,True
2360,2069,,100,2024-02-09 16:45:29,2024-02-09 18:28:29,False
2361,,177,300,2025-04-25 10:27:41,2025-04-25 12:19:41,False
2362,,465,300,2023-11-17 13:18:42,2023-11-17 14:36:42,True
2363,,603,300,2025-05-20 14:12:18,2025-05-20 15:04:18,True
2364,,832,300,2024-04-05 17:37:47,2024-04-05 18:48:47,True
2365,378,,100,2021-04-22 16:16:57,2021-04-22 17:26:57,True
2366,,603,100,2022-11-14 10:41:54,2022-11-14 11:30:54,True
2367,,384,300,2024-08-30 12:18:10,2024-08-30 13:18:10,True
2368,2956,,300,2023-12-16 15:22:43,2023-12-16 15:44:43,True
2369,,351,100,2023-11-29 18:54:24,2023-11-29 19:40:24,False
2370,,211,300,2024-05-20 18:46:16,2024-05-20 20:37:16,True
2371,,224,100,2021-12-27 18:06:46,2021-12-27 19:11:46,True
2372,,800,100,2022-11-29 17:13:42,2022-11-29 17:22:42,False
2373,1717,,300,2024-07-25 17:17:44,2024-07-25 17:59:44,True
2374,2265,,300,2024-02-23 17:20:49,2024-02-23 18:57:49,True
2375,2425,,100,2023-08-22 13:56:04,2023-08-22 15:48:04,False
2376,,455,300,2025-05-27 15:41:21,2025-05-27 16:51:21,False
2377,,964,300,2024-10-31 18:51:37,2024-10-31 19:57:37,True
2378,,197,100,2025-02-26 11:52:16,2025-02-26 12:13:16,False
2379,,509,200,2023-07-08 15:30:40,2023-07-08 17:18:40,False
2380,,752,300,2023-10-19 15:50:59,2023-10-19 17:45:59,True
2381,,671,200,2025-05-20 15:00:34,2025-05-20 16:15:34,True
2382,1853,,100,2024-09-20 19:15:19,2024-09-20 19:56:19,True
2383,,233,100,2022-04-20 18:06:51,2022-04-20 18:57:51,True
2384,101,,200,2025-03-27 16:55:43,2025-03-27 17:09:43,True
2385,225,,200,2024-02-05 16:58:15,2024-02-05 18:35:15,True
2386,,821,300,2024-12-23 16:58:32,2024-12-23 18:21:32,True
2387,763,,300,2025-04-01 13:20:01,2025-04-01 13:57:01,False
2388,2453,,300,2024-10-09 16:32:53,2024-10-09 18:16:53,True
2389,,86,100,2021-07-23 16:30:48,2021-07-23 17:46:48,True
2390,,449,300,2025-03-08 19:52:11,2025-03-08 20:50:11,False
2391,801,,300,2025-01-21 19:37:28,2025-01-21 21:24:28,True
2392,,49,200,2022-07-03 11:10:08,2022-07-03 12:05:08,True
2393,,748,200,2023-09-01 14:42:46,2023-09-01 15:49:46,True
2394,1833,,300,2024-09-07 18:35:29,2024-09-07 20:32:29,False
2395,,830,300,2024-01-21 11:45:22,2024-01-21 12:53:22,True
2396,907,,100,2024-10-28 15:24:44,2024-10-28 16:45:44,True
2397,601,,100,2025-03-27 13:56:44,2025-03-27 14:53:44,True
2398,,742,100,2023-12-22 18:27:20,2023-12-22 18:36:20,True
2399,,762,200,2023-12-20 19:10:25,2023-12-20 20:21:25,False
2400,779,,200,2023-03-01 18:23:10,2023-03-01 18:56:10,True
2401,,265,100,2021-09-17 09:27:55,2021-09-17 10:33:55,False
2402,1284,,200,2023-12-30 15:04:07,2023-12-30 16:36:07,False
2403,1265,,100,2024-05-15 18:26:41,2024-05-15 19:56:41,True
2404,,595,200,2025-05-16 12:42:51,2025-05-16 14:27:51,True
2405,1429,,200,2025-04-18 17:12:36,2025-04-18 18:28:36,True
2406,,715,100,2024-02-03 19:42:56,2024-02-03 21:42:56,True
2407,,520,200,2024-09-09 13:59:06,2024-09-09 14:48:06,True
2408,,254,100,2021-05-13 13:32:11,2021-05-13 14:29:11,False
2409,1551,,100,2024-06-20 11:47:52,2024-06-20 12:35:52,True
2410,,820,200,2025-05-09 15:22:14,2025-05-09 15:53:14,True
2411,396,,300,2024-09-21 13:05:49,2024-09-21 13:47:49,False
2412,,694,200,2024-08-09 16:02:34,2024-08-09 16:25:34,True
2413,2875,,300,2025-02-03 13:52:22,2025-02-03 15:29:22,False
2414,790,,200,2024-07-21 09:45:26,2024-07-21 11:09:26,True
2415,2605,,100,2023-12-19 15:52:15,2023-12-19 17:48:15,True
2416,,715,300,2025-04-29 15:16:33,2025-04-29 16:14:33,True
2417,,731,300,2023-10-13 11:21:09,2023-10-13 13:04:09,True
2418,,294,300,2023-09-04 17:58:51,2023-09-04 19:19:51,True
2419,,76,100,2024-01-29 19:13:33,2024-01-29 19:20:33,True
2420,1389,,200,2023-11-11 19:23:41,2023-11-11 20:07:41,True
2421,1197,,300,2025-04-13 09:46:56,2025-04-13 09:55:56,True
2422,1015,,300,2025-04-28 10:51:03,2025-04-28 12:34:03,False
2423,484,,200,2023-01-07 14:27:39,2023-01-07 15:33:39,True
2424,,382,300,2024-12-25 12:53:14,2024-12-25 14:13:14,True
2425,,297,100,2025-02-01 17:17:12,2025-02-01 18:34:12,True
2426,739,,300,2025-04-18 17:32:24,2025-04-18 19:28:24,True
2427,,394,200,2023-04-04 18:38:49,2023-04-04 19:43:49,True
2428,,127,200,2023-02-01 15:31:25,2023-02-01 17:30:25,True
2429,849,,200,2024-05-26 13:01:44,2024-05-26 14:19:44,True
2430,,320,300,2024-03-24 14:34:50,2024-03-24 15:18:50,False
2431,,680,100,2025-02-15 14:21:49,2025-02-15 16:13:49,False
2432,2865,,300,2025-04-28 15:39:40,2025-04-28 15:49:40,False
2433,,515,200,2022-09-19 19:38:41,2022-09-19 20:50:41,True
2434,,708,300,2025-05-11 09:57:07,2025-05-11 10:44:07,False
2435,2077,,100,2025-03-31 17:47:34,2025-03-31 17:59:34,False
2436,,233,200,2023-11-23 16:34:42,2023-11-23 18:13:42,True
2437,170,,200,2025-06-03 17:27:48,2025-06-03 19:06:48,False
2438,1690,,100,2022-04-01 19:31:45,2022-04-01 20:26:45,True
2439,,476,300,2024-01-29 19:47:20,2024-01-29 20:27:20,True
2440,,492,100,2023-10-09 19:03:27,2023-10-09 20:51:27,True
2441,2894,,300,2024-05-14 19:56:50,2024-05-14 21:17:50,True
2442,,619,200,2022-11-09 11:59:32,2022-11-09 13:32:32,True
2443,,733,300,2024-08-18 16:23:53,2024-08-18 17:34:53,True
2444,,938,300,2023-10-15 13:08:57,2023-10-15 14:01:57,True
2445,,616,300,2025-03-11 18:47:14,2025-03-11 19:34:14,False
2446,46,,100,2025-01-30 13:33:37,2025-01-30 15:06:37,True
2447,2102,,200,2024-09-09 10:49:48,2024-09-09 11:09:48,False
2448,,785,300,2024-11-07 19:05:32,2024-11-07 19:57:32,True
2449,945,,100,2024-09-13 18:47:11,2024-09-13 19:03:11,True
2450,2963,,200,2024-09-04 17:12:08,2024-09-04 18:59:08,False
2451,2032,,300,2024-08-12 12:40:05,2024-08-12 14:27:05,True
2452,979,,100,2022-11-03 14:13:35,2022-11-03 14:29:35,False
2453,615,,100,2025-03-18 17:04:15,2025-03-18 17:49:15,True
2454,,491,100,2024-07-13 16:09:58,2024-07-13 17:57:58,True
2455,,370,200,2022-12-20 15:50:16,2022-12-20 17:27:16,True
2456,82,,200,2023-10-25 11:40:14,2023-10-25 12:59:14,True
2457,,662,300,2024-07-25 17:37:53,2024-07-25 18:15:53,True
2458,872,,300,2025-02-14 09:40:18,2025-02-14 10:46:18,True
2459,1476,,200,2023-10-05 10:23:25,2023-10-05 10:31:25,False
2460,838,,300,2024-01-22 14:27:19,2024-01-22 15:05:19,True
2461,,779,300,2024-09-01 09:52:04,2024-09-01 10:00:04,True
2462,1694,,300,2025-06-04 11:06:18,2025-06-04 12:07:18,True
2463,2519,,100,2023-12-24 19:25:56,2023-12-24 20:11:56,False
2464,,370,300,2023-11-26 16:58:03,2023-11-26 18:30:03,False
2465,,38,300,2023-11-04 09:20:48,2023-11-04 10:20:48,True
2466,1206,,100,2022-09-16 15:50:03,2022-09-16 16:35:03,True
2467,,938,100,2023-08-06 15:42:47,2023-08-06 17:02:47,False
2468,,778,100,2024-09-04 18:45:43,2024-09-04 20:01:43,True
2469,,176,100,2024-10-03 10:29:54,2024-10-03 11:41:54,True
2470,2036,,100,2024-07-01 13:22:46,2024-07-01 14:17:46,True
2471,1382,,200,2025-04-15 14:54:55,2025-04-15 15:43:55,False
2472,,657,300,2025-04-03 18:19:41,2025-04-03 20:06:41,False
2473,,413,300,2024-07-02 17:15:26,2024-07-02 18:09:26,False
2474,,828,100,2022-05-29 10:31:17,2022-05-29 11:39:17,True
2475,,749,200,2024-08-09 12:13:05,2024-08-09 12:41:05,True
2476,2803,,300,2024-11-01 14:39:59,2024-11-01 15:20:59,False
2477,2850,,200,2022-11-16 16:23:48,2022-11-16 16:36:48,True
2478,1788,,100,2023-03-17 17:19:30,2023-03-17 18:30:30,False
2479,632,,100,2022-06-03 12:28:02,2022-06-03 13:47:02,True
2480,1331,,300,2024-11-08 09:37:31,2024-11-08 10:45:31,True
2481,,883,200,2024-04-05 10:07:50,2024-04-05 10:17:50,True
2482,1882,,100,2023-02-15 13:42:42,2023-02-15 14:22:42,True
2483,,685,200,2024-08-31 19:36:14,2024-08-31 21:09:14,True
2484,,1,200,2022-12-31 16:10:06,2022-12-31 17:57:06,True
2485,,386,200,2023-12-25 13:30:01,2023-12-25 14:59:01,False
2486,2929,,100,2024-04-18 13:45:37,2024-04-18 14:54:37,False
2487,,665,100,2021-09-14 13:00:00,2021-09-14 13:51:00,True
2488,,61,100,2022-06-22 11:56:19,2022-06-22 12:45:19,False
2489,,705,200,2025-01-30 15:11:21,2025-01-30 16:53:21,True
2490,,193,300,2024-10-16 18:50:15,2024-10-16 20:34:15,False
2491,,326,100,2024-04-24 09:30:10,2024-04-24 10:42:10,True
2492,672,,100,2024-03-24 14:42:12,2024-03-24 16:42:12,False
2493,,659,300,2025-02-08 09:15:51,2025-02-08 11:09:51,True
2494,830,,200,2025-06-08 15:24:27,2025-06-08 16:55:27,True
2495,1473,,100,2024-01-06 15:11:02,2024-01-06 15:46:02,True
2496,,12,200,2024-05-15 15:42:25,2024-05-15 17:35:25,True
2497,1244,,200,2023-09-05 19:58:13,2023-09-05 20:57:13,False
2498,,817,100,2023-05-17 12:23:48,2023-05-17 13:50:48,False
2499,,269,300,2023-11-10 09:34:27,2023-11-10 09:45:27,True
2500,2820,,100,2024-11-24 09:04:36,2024-11-24 09:55:36,False
2501,1199,,200,2023-07-27 12:48:47,2023-07-27 14:01:47,True
2502,,107,200,2023-12-03 10:33:24,2023-12-03 10:42:24,True
2503,,693,100,2021-06-30 18:11:54,2021-06-30 19:10:54,False
2504,,368,100,2024-06-14 10:50:08,2024-06-14 12:07:08,True
2505,,135,200,2023-08-17 12:07:19,2023-08-17 12:27:19,False
2506,,804,300,2023-10-01 15:07:27,2023-10-01 16:56:27,True
2507,246,,300,2025-03-20 19:50:21,2025-03-20 20:47:21,True
2508,2231,,200,2025-05-12 17:54:51,2025-05-12 19:20:51,False
2509,,551,200,2023-11-18 15:49:56,2023-11-18 17:27:56,False
2510,,825,100,2023-06-27 12:04:29,2023-06-27 13:56:29,False
2511,,454,100,2021-07-25 11:14:08,2021-07-25 11:42:08,True
2512,409,,300,2025-05-27 13:22:28,2025-05-27 14:04:28,True
2513,2027,,200,2022-06-24 11:40:50,2022-06-24 12:01:50,True
2514,1489,,100,2023-07-04 10:41:39,2023-07-04 11:35:39,True
2515,,447,300,2025-06-14 17:46:45,2025-06-14 18:34:45,True
2516,,88,300,2025-03-30 18:45:07,2025-03-30 19:21:07,True
2517,730,,100,2025-02-06 18:25:43,2025-02-06 20:14:43,False
2518,,968,100,2022-05-25 15:57:30,2022-05-25 16:53:30,False
2519,2475,,100,2023-04-16 12:11:35,2023-04-16 12:31:35,False
2520,2560,,300,2025-01-06 14:06:47,2025-01-06 15:37:47,True
2521,,52,100,2024-10-24 14:19:26,2024-10-24 14:49:26,True
2522,,292,200,2022-11-12 11:28:54,2022-11-12 12:57:54,True
2523,,158,300,2024-06-12 19:09:13,2024-06-12 20:30:13,False
2524,,757,200,2025-06-21 11:59:39,2025-06-21 13:32:39,False
2525,2456,,200,2025-02-24 19:45:37,2025-02-24 21:37:37,True
2526,1421,,100,2024-08-27 16:50:41,2024-08-27 18:09:41,False
2527,,754,300,2025-02-15 12:30:23,2025-02-15 12:40:23,False
2528,,220,100,2023-07-14 13:14:53,2023-07-14 15:12:53,False
2529,,628,200,2025-04-27 12:52:25,2025-04-27 13:22:25,False
2530,,376,100,2023-06-25 11:10:53,2023-06-25 12:32:53,True
2531,1422,,200,2023-10-09 12:07:34,2023-10-09 14:03:34,False
2532,687,,300,2024-02-08 11:48:41,2024-02-08 12:07:41,True
2533,1183,,100,2025-04-17 09:48:23,2025-04-17 11:36:23,True
2534,2400,,100,2025-02-07 18:58:13,2025-02-07 19:59:13,False
2535,,214,300,2023-11-19 13:17:31,2023-11-19 14:06:31,True
2536,,530,100,2024-02-13 09:28:58,2024-02-13 10:36:58,True
2537,,734,100,2024-03-10 13:18:44,2024-03-10 14:48:44,False
2538,378,,100,2023-02-22 18:53:41,2023-02-22 20:42:41,False
2539,319,,300,2024-11-05 18:14:13,2024-11-05 19:19:13,False
2540,1284,,100,2023-06-01 17:46:04,2023-06-01 19:23:04,False
2541,635,,200,2024-04-09 16:40:45,2024-04-09 17:39:45,True
2542,,80,100,2022-06-01 15:23:47,2022-06-01 16:39:47,True
2543,687,,200,2024-02-06 13:12:47,2024-02-06 14:55:47,False
2544,2011,,300,2023-11-24 14:23:03,2023-11-24 15:52:03,False
2545,,67,100,2021-05-06 12:56:21,2021-05-06 14:06:21,False
2546,,296,200,2023-11-17 16:40:06,2023-11-17 17:54:06,True
2547,,56,300,2025-06-22 10:07:49,2025-06-22 11:59:49,True
2548,,269,100,2024-08-14 15:45:22,2024-08-14 17:01:22,True
2549,,599,100,2023-03-25 15:12:55,2023-03-25 16:10:55,True
2550,592,,300,2023-11-17 15:57:17,2023-11-17 16:43:17,False
2551,33,,300,2024-05-04 18:10:21,2024-05-04 19:51:21,True
2552,,413,300,2025-06-14 15:35:13,2025-06-14 16:33:13,True
2553,,671,200,2023-12-14 13:31:09,2023-12-14 13:54:09,True
2554,848,,100,2022-12-29 11:53:58,2022-12-29 13:23:58,True
2555,,843,100,2025-03-03 15:43:46,2025-03-03 17:38:46,True
2556,55,,300,2023-11-25 15:33:58,2023-11-25 16:20:58,False
2557,821,,100,2023-05-16 16:42:10,2023-05-16 17:31:10,True
2558,2466,,200,2025-06-30 13:27:49,2025-06-30 15:20:49,True
2559,1854,,100,2024-02-13 15:57:30,2024-02-13 17:17:30,False
2560,,801,100,2024-06-23 13:01:42,2024-06-23 13:15:42,False
2561,2652,,300,2025-02-25 15:40:57,2025-02-25 16:35:57,True
2562,2772,,300,2024-11-27 15:30:43,2024-11-27 17:10:43,True
2563,303,,300,2025-06-09 14:37:35,2025-06-09 16:22:35,True
2564,,924,300,2025-03-23 13:14:41,2025-03-23 13:20:41,True
2565,,511,300,2025-04-21 17:42:30,2025-04-21 18:45:30,False
2566,,594,300,2025-03-13 15:53:33,2025-03-13 17:15:33,False
2567,1886,,200,2025-02-06 19:00:18,2025-02-06 19:05:18,True
2568,1655,,200,2025-06-17 12:40:08,2025-06-17 12:46:08,True
2569,,542,300,2024-01-15 14:26:08,2024-01-15 16:13:08,True
2570,,177,300,2024-08-22 10:44:08,2024-08-22 11:54:08,True
2571,,935,300,2024-01-01 14:22:16,2024-01-01 15:15:16,True
2572,1832,,300,2025-05-26 09:20:42,2025-05-26 10:04:42,False
2573,576,,300,2024-07-09 17:43:59,2024-07-09 19:42:59,False
2574,,738,100,2024-11-11 14:45:28,2024-11-11 16:28:28,False
2575,2620,,100,2025-04-09 18:32:21,2025-04-09 19:10:21,True
2576,2805,,100,2024-01-04 17:26:33,2024-01-04 19:18:33,False
2577,1661,,100,2023-12-28 12:32:39,2023-12-28 13:10:39,False
2578,886,,100,2025-03-02 17:04:19,2025-03-02 17:46:19,True
2579,2142,,200,2023-12-30 18:01:12,2023-12-30 19:06:12,True
2580,,345,300,2025-06-01 15:48:57,2025-06-01 16:03:57,False
2581,456,,100,2025-02-28 18:27:46,2025-02-28 19:29:46,True
2582,,902,200,2023-09-12 15:09:20,2023-09-12 15:52:20,True
2583,251,,200,2023-03-24 09:48:50,2023-03-24 10:04:50,True
2584,,894,200,2024-04-02 17:01:05,2024-04-02 18:47:05,True
2585,,861,200,2023-03-26 12:34:57,2023-03-26 13:20:57,True
2586,,902,100,2022-03-17 10:00:54,2022-03-17 11:40:54,False
2587,983,,100,2022-12-23 13:48:13,2022-12-23 15:09:13,True
2588,1812,,200,2023-07-18 12:30:13,2023-07-18 14:23:13,False
2589,1107,,200,2023-01-10 09:30:00,2023-01-10 11:28:00,False
2590,1020,,100,2024-04-16 16:30:25,2024-04-16 17:49:25,True
2591,,906,100,2024-07-07 13:27:57,2024-07-07 14:10:57,True
2592,,969,100,2022-02-19 18:03:37,2022-02-19 18:41:37,False
2593,,498,200,2023-06-19 10:25:39,2023-06-19 11:47:39,False
2594,419,,300,2025-02-13 14:31:47,2025-02-13 16:24:47,True
2595,,671,200,2024-12-28 19:31:15,2024-12-28 20:39:15,True
2596,,384,200,2024-02-08 13:56:24,2024-02-08 15:53:24,False
2597,,370,200,2023-01-26 09:59:38,2023-01-26 11:54:38,True
2598,2441,,100,2025-05-22 11:28:20,2025-05-22 13:21:20,True
2599,,124,100,2023-07-15 12:25:37,2023-07-15 13:56:37,False
2600,1807,,300,2024-04-19 09:13:31,2024-04-19 10:40:31,False
2601,,976,300,2025-02-15 12:38:50,2025-02-15 13:16:50,True
2602,2838,,200,2022-10-08 13:01:56,2022-10-08 14:00:56,True
2603,,774,100,2022-07-05 10:39:36,2022-07-05 12:10:36,True
2604,358,,100,2025-01-03 13:33:38,2025-01-03 14:09:38,True
2605,,730,100,2025-02-26 09:59:54,2025-02-26 11:54:54,False
2606,984,,300,2024-11-10 11:51:41,2024-11-10 13:46:41,True
2607,943,,200,2023-07-18 09:07:47,2023-07-18 09:53:47,True
2608,297,,100,2023-11-10 19:16:24,2023-11-10 19:25:24,True
2609,,462,200,2024-02-07 15:58:02,2024-02-07 16:37:02,True
2610,,539,100,2023-06-14 11:47:57,2023-06-14 13:39:57,False
2611,2075,,300,2025-01-05 12:48:11,2025-01-05 14:48:11,False
2612,2512,,200,2024-06-30 18:57:45,2024-06-30 19:24:45,True
2613,,255,100,2025-05-28 14:24:08,2025-05-28 15:09:08,True
2614,501,,300,2024-02-09 13:20:36,2024-02-09 14:27:36,True
2615,,186,300,2025-06-26 12:25:45,2025-06-26 12:32:45,True
2616,,965,300,2025-01-28 15:39:38,2025-01-28 17:01:38,True
2617,,946,100,2024-10-06 18:12:45,2024-10-06 18:36:45,False
2618,,994,200,2023-09-10 10:23:17,2023-09-10 11:39:17,False
2619,,125,100,2021-10-27 13:59:27,2021-10-27 14:53:27,False
2620,,129,100,2023-07-14 14:06:35,2023-07-14 15:23:35,False
2621,2280,,300,2023-12-11 12:16:30,2023-12-11 14:07:30,True
2622,,346,200,2025-06-23 09:10:07,2025-06-23 09:42:07,True
2623,700,,300,2025-01-30 16:41:09,2025-01-30 18:00:09,False
2624,2389,,100,2024-08-28 13:57:15,2024-08-28 15:00:15,True
2625,2411,,300,2024-08-02 14:54:28,2024-08-02 16:29:28,True
2626,1230,,200,2023-06-11 11:15:13,2023-06-11 11:32:13,True
2627,1655,,200,2024-02-26 18:45:02,2024-02-26 19:12:02,True
2628,629,,200,2025-03-07 17:00:11,2025-03-07 18:55:11,True
2629,,998,200,2024-07-13 18:29:09,2024-07-13 19:43:09,True
2630,,859,300,2024-11-28 13:58:21,2024-11-28 14:58:21,False
2631,571,,300,2024-05-24 17:29:04,2024-05-24 19:29:04,False
2632,1481,,100,2024-01-16 14:15:00,2024-01-16 14:54:00,False
2633,614,,200,2022-11-01 15:20:28,2022-11-01 15:55:28,False
2634,233,,200,2025-05-29 19:48:06,2025-05-29 20:18:06,False
2635,,417,300,2024-07-05 15:53:04,2024-07-05 17:24:04,True
2636,,962,200,2024-08-22 10:11:01,2024-08-22 11:36:01,True
2637,,854,100,2022-08-21 10:37:12,2022-08-21 11:48:12,True
2638,1788,,100,2025-01-25 18:20:48,2025-01-25 18:44:48,True
2639,,525,200,2024-09-02 15:53:51,2024-09-02 17:49:51,True
2640,1741,,200,2024-08-25 13:47:12,2024-08-25 15:03:12,True
2641,1957,,200,2024-07-18 14:17:21,2024-07-18 16:13:21,True
2642,,785,300,2024-03-18 19:35:24,2024-03-18 20:02:24,False
2643,,425,200,2024-09-19 13:53:00,2024-09-19 14:13:00,True
2644,1081,,200,2025-04-14 14:59:29,2025-04-14 16:08:29,True
2645,,166,300,2024-12-28 19:19:14,2024-12-28 19:28:14,True
2646,,644,100,2022-01-30 14:16:49,2022-01-30 15:41:49,False
2647,2841,,100,2025-02-03 09:03:13,2025-02-03 09:40:13,True
2648,,71,200,2025-03-24 15:37:39,2025-03-24 16:29:39,True
2649,1467,,200,2025-05-15 10:18:44,2025-05-15 11:57:44,True
2650,2601,,100,2025-01-26 13:36:26,2025-01-26 15:27:26,True
2651,644,,100,2023-04-28 13:16:10,2023-04-28 14:44:10,False
2652,550,,300,2024-12-28 19:38:03,2024-12-28 20:03:03,True
2653,,111,200,2023-12-29 14:54:57,2023-12-29 15:10:57,True
2654,,10,300,2024-08-09 12:55:31,2024-08-09 13:05:31,True
2655,370,,300,2025-01-22 10:20:04,2025-01-22 11:37:04,True
2656,,383,200,2023-08-15 17:35:41,2023-08-15 18:44:41,True
2657,1347,,100,2025-05-19 12:03:53,2025-05-19 13:53:53,True
2658,,315,300,2023-09-05 16:45:00,2023-09-05 17:26:00,True
2659,,943,300,2025-02-13 18:21:59,2025-02-13 19:25:59,True
2660,,362,300,2025-01-21 19:25:40,2025-01-21 20:52:40,True
2661,,654,300,2024-11-16 16:34:33,2024-11-16 16:59:33,True
2662,2623,,300,2025-04-23 18:51:32,2025-04-23 20:13:32,True
2663,2161,,100,2023-07-08 14:13:51,2023-07-08 16:12:51,False
2664,,824,200,2024-06-04 10:03:03,2024-06-04 10:12:03,False
2665,1126,,200,2024-11-10 12:52:24,2024-11-10 13:54:24,True
2666,189,,300,2025-06-22 17:53:46,2025-06-22 18:05:46,True
2667,955,,100,2024-05-08 11:56:45,2024-05-08 13:21:45,False
2668,2208,,300,2024-09-19 10:00:49,2024-09-19 10:46:49,True
2669,,183,100,2025-05-03 10:33:39,2025-05-03 11:41:39,True
