visit_id,customer_id,lead_id,branch_id,entring,leaving,purchased
4274,1676,,200,12/15/2022 13:50:48,1/1/1900 14:40:48,FALSE
4275,1019,,200,12/15/2022 19:34:30,1/1/1900 22:35:30,TRUE
4276,1677,,100,12/15/2022 20:23:07,1/1/1900 21:06:07,FALSE
4277,549,,100,12/16/2022 03:09:31,1/1/1900 05:22:31,FALSE
4278,1678,,100,12/16/2022 04:44:14,1/1/1900 06:09:14,TRUE
4279,1679,,200,12/16/2022 13:01:59,1/1/1900 16:45:59,TRUE
4280,1256,,100,12/16/2022 16:37:52,1/1/1900 17:14:52,FALSE
4281,1,,200,12/16/2022 17:51:52,1/1/1900 19:01:52,TRUE
4282,1680,,100,12/16/2022 17:52:39,1/1/1900 20:00:39,TRUE
4283,944,,200,12/16/2022 18:32:48,1/1/1900 19:40:48,TRUE
4284,939,,200,12/16/2022 21:11:49,1/1/1900 01:09:49,FALSE
4285,748,,100,12/16/2022 21:15:42,1/1/1900 23:50:42,TRUE
4286,,427,200,12/16/2022 21:45:11,1/1/1900 00:21:11,FALSE
4287,1681,,100,12/16/2022 23:05:53,1/1/1900 01:43:53,FALSE
4288,1682,,100,12/17/2022 04:20:21,1/1/1900 08:09:21,FALSE
4289,1683,,200,12/17/2022 06:39:04,1/1/1900 09:53:04,TRUE
4290,1684,,100,12/17/2022 07:15:26,1/1/1900 11:15:26,FALSE
4291,1685,,200,12/17/2022 07:26:20,1/1/1900 08:17:20,TRUE
4292,1278,,100,12/17/2022 07:56:31,1/1/1900 10:31:31,FALSE
4293,,427,100,12/17/2022 10:26:43,1/1/1900 12:54:43,FALSE
4294,435,,100,12/17/2022 17:22:19,1/1/1900 19:11:19,FALSE
4295,1686,,100,12/17/2022 18:36:27,1/1/1900 19:32:27,TRUE
4296,1450,,200,12/17/2022 18:54:48,1/1/1900 21:54:48,TRUE
4297,58,,200,12/17/2022 21:11:31,1/1/1900 22:27:31,FALSE
4298,136,,200,12/17/2022 22:38:52,1/1/1900 02:16:52,TRUE
4299,1080,,200,12/17/2022 23:59:56,1/1/1900 02:26:56,TRUE
4300,1687,,200,12/18/2022 01:20:55,1/1/1900 04:11:55,FALSE
4301,494,,100,12/18/2022 06:38:55,1/1/1900 08:47:55,TRUE
4302,712,,100,12/18/2022 10:56:38,1/1/1900 12:46:38,FALSE
4303,1252,,100,12/18/2022 11:43:38,1/1/1900 12:30:38,FALSE
4304,1688,,200,12/18/2022 11:54:35,1/1/1900 12:58:35,TRUE
4305,307,,100,12/18/2022 17:34:10,1/1/1900 19:19:10,TRUE
4306,1431,,100,12/18/2022 20:30:01,1/1/1900 21:22:01,TRUE
4307,1689,,200,12/18/2022 20:55:05,1/1/1900 23:04:05,FALSE
4308,584,,100,12/19/2022 00:22:26,1/1/1900 04:09:26,TRUE
4309,1690,,100,12/19/2022 01:55:07,1/1/1900 04:25:07,FALSE
4310,1691,,100,12/19/2022 07:17:49,1/1/1900 10:46:49,TRUE
4311,988,,200,12/19/2022 07:43:02,1/1/1900 10:58:02,TRUE
4312,1692,,200,12/19/2022 08:29:20,1/1/1900 09:13:20,FALSE
4313,1129,,200,12/19/2022 08:38:01,1/1/1900 11:30:01,FALSE
4314,1693,,100,12/19/2022 10:06:58,1/1/1900 12:02:58,FALSE
4315,1645,,200,12/19/2022 10:27:46,1/1/1900 11:58:46,TRUE
4316,1694,,100,12/19/2022 15:43:06,1/1/1900 17:40:06,TRUE
4317,1695,,100,12/19/2022 15:44:23,1/1/1900 17:33:23,FALSE
4318,43,,200,12/19/2022 16:50:48,1/1/1900 18:38:48,TRUE
4319,1665,,100,12/19/2022 16:59:05,1/1/1900 20:04:05,FALSE
4320,348,,100,12/19/2022 17:53:34,1/1/1900 18:39:34,FALSE
4321,,429,100,12/19/2022 17:54:13,1/1/1900 18:35:13,FALSE
4322,1696,,100,12/19/2022 22:42:18,1/1/1900 00:25:18,TRUE
4323,1697,,100,12/20/2022 19:37:47,1/1/1900 21:37:47,TRUE
4324,1010,,100,12/20/2022 22:40:49,1/1/1900 00:27:49,TRUE
4325,1698,,100,12/20/2022 23:25:48,1/1/1900 02:24:48,TRUE
4326,1483,,100,12/20/2022 23:59:41,1/1/1900 03:41:41,FALSE
4327,802,,100,12/21/2022 09:53:15,1/1/1900 13:17:15,TRUE
4328,1699,,100,12/21/2022 17:15:32,1/1/1900 20:28:32,TRUE
4329,1700,,200,12/21/2022 19:31:28,1/1/1900 22:56:28,TRUE
4330,128,,100,12/21/2022 20:58:52,1/1/1900 22:42:52,FALSE
4331,1701,,200,12/21/2022 22:53:53,1/1/1900 02:05:53,TRUE
4332,1040,,100,12/22/2022 00:57:40,1/1/1900 01:56:40,FALSE
4333,1702,,100,12/22/2022 08:54:47,1/1/1900 12:37:47,TRUE
4334,1489,,100,12/22/2022 23:31:45,1/1/1900 03:08:45,TRUE
4335,1029,,200,12/23/2022 04:22:22,1/1/1900 04:56:22,TRUE
4336,1063,,200,12/23/2022 04:32:22,1/1/1900 08:07:22,TRUE
4337,277,,200,12/23/2022 05:34:26,1/1/1900 06:32:26,FALSE
4338,556,,100,12/23/2022 09:22:27,1/1/1900 10:36:27,FALSE
4339,1703,,100,12/23/2022 22:29:37,1/1/1900 01:16:37,TRUE
4340,1704,,100,12/24/2022 01:22:08,1/1/1900 01:53:08,FALSE
4341,1705,,200,12/24/2022 04:49:08,1/1/1900 05:47:08,FALSE
4342,1706,,100,12/24/2022 07:01:10,1/1/1900 09:11:10,FALSE
4343,152,,200,12/24/2022 16:58:20,1/1/1900 20:01:20,TRUE
4344,1707,,100,12/24/2022 16:58:39,1/1/1900 17:59:39,TRUE
4345,1708,,200,12/24/2022 21:16:41,1/1/1900 23:29:41,FALSE
4346,1637,,100,12/24/2022 22:09:28,1/1/1900 00:35:28,TRUE
4347,,432,100,12/24/2022 22:59:24,1/1/1900 02:00:24,FALSE
4348,1567,,200,12/25/2022 01:25:24,1/1/1900 03:10:24,FALSE
4349,1497,,100,12/25/2022 02:25:14,1/1/1900 04:37:14,FALSE
4350,1709,,200,12/25/2022 03:19:27,1/1/1900 04:15:27,TRUE
4351,1223,,200,12/25/2022 04:15:37,1/1/1900 06:19:37,FALSE
4352,1710,,200,12/25/2022 07:02:17,1/1/1900 08:17:17,TRUE
4353,146,,200,12/25/2022 08:52:50,1/1/1900 11:55:50,FALSE
4354,51,,200,12/25/2022 10:53:37,1/1/1900 12:18:37,TRUE
4355,,429,100,12/25/2022 14:46:16,1/1/1900 17:44:16,FALSE
4356,957,,200,12/25/2022 15:39:52,1/1/1900 17:32:52,FALSE
4357,1711,,100,12/25/2022 16:49:06,1/1/1900 18:43:06,FALSE
4358,1712,,200,12/25/2022 17:26:28,1/1/1900 21:00:28,FALSE
4359,1713,,200,12/25/2022 19:46:43,1/1/1900 20:23:43,TRUE
4360,1714,,200,12/25/2022 21:40:58,1/1/1900 00:07:58,FALSE
4361,854,,200,12/25/2022 21:51:49,1/1/1900 00:26:49,FALSE
4362,1286,,100,12/26/2022 01:56:01,1/1/1900 03:22:01,TRUE
4363,1261,,100,12/26/2022 02:25:35,1/1/1900 06:11:35,FALSE
4364,,429,200,12/26/2022 02:51:43,1/1/1900 05:43:43,FALSE
4365,,434,100,12/26/2022 04:23:02,1/1/1900 05:34:02,FALSE
4366,1443,,200,12/26/2022 05:40:52,1/1/1900 07:48:52,FALSE
4367,,432,200,12/26/2022 06:52:01,1/1/1900 09:33:01,FALSE
4368,1271,,100,12/26/2022 07:03:00,1/1/1900 07:50:00,TRUE
4369,1715,,200,12/26/2022 10:12:25,1/1/1900 13:31:25,FALSE
4370,1699,,200,12/26/2022 10:21:36,1/1/1900 12:05:36,TRUE
4371,1716,,200,12/26/2022 14:33:24,1/1/1900 15:52:24,FALSE
4372,,435,100,12/26/2022 18:43:00,1/1/1900 19:43:00,FALSE
4373,1358,,100,12/26/2022 20:05:21,1/1/1900 21:42:21,TRUE
4374,1717,,100,12/26/2022 21:23:25,1/1/1900 23:10:25,FALSE
4375,489,,100,12/26/2022 21:56:24,1/1/1900 01:00:24,FALSE
4376,372,,100,12/26/2022 22:23:34,1/1/1900 00:38:34,FALSE
4377,,434,100,12/26/2022 23:14:32,1/1/1900 03:08:32,FALSE
4378,1718,,200,12/27/2022 08:22:19,1/1/1900 10:54:19,TRUE
4379,1719,,100,12/27/2022 10:38:36,1/1/1900 11:57:36,TRUE
4380,1404,,100,12/27/2022 12:48:21,1/1/1900 16:16:21,TRUE
4381,,429,100,12/27/2022 13:28:10,1/1/1900 14:07:10,FALSE
4382,1720,,200,12/27/2022 14:44:53,1/1/1900 18:32:53,TRUE
4383,1721,,100,12/27/2022 20:36:07,1/1/1900 00:02:07,TRUE
4384,1722,,200,12/27/2022 20:46:26,1/1/1900 23:17:26,TRUE
4385,,429,100,12/27/2022 23:21:19,1/1/1900 02:14:19,FALSE
4386,1723,,200,12/28/2022 01:35:08,1/1/1900 04:01:08,TRUE
4387,196,,100,12/28/2022 03:15:40,1/1/1900 06:25:40,FALSE
4388,1724,,100,12/28/2022 03:37:26,1/1/1900 06:20:26,TRUE
4389,589,,200,12/28/2022 03:44:39,1/1/1900 06:36:39,TRUE
4390,,439,200,12/28/2022 12:28:28,1/1/1900 15:30:28,FALSE
4391,8,,200,12/28/2022 13:19:42,1/1/1900 16:49:42,FALSE
4392,993,,100,12/28/2022 16:25:45,1/1/1900 17:49:45,FALSE
4393,,440,200,12/28/2022 16:37:51,1/1/1900 18:07:51,FALSE
4394,1514,,200,12/29/2022 01:16:53,1/1/1900 03:40:53,FALSE
4395,1725,,100,12/29/2022 03:07:10,1/1/1900 06:30:10,FALSE
4396,1726,,200,12/29/2022 05:30:42,1/1/1900 06:08:42,TRUE
4397,1727,,100,12/29/2022 05:32:20,1/1/1900 07:48:20,FALSE
4398,524,,100,12/29/2022 06:36:10,1/1/1900 07:35:10,TRUE
4399,,434,100,12/29/2022 09:32:30,1/1/1900 10:06:30,FALSE
4400,882,,200,12/29/2022 10:39:35,1/1/1900 13:05:35,TRUE
4401,1216,,100,12/29/2022 13:40:52,1/1/1900 16:43:52,TRUE
4402,598,,200,12/29/2022 14:21:11,1/1/1900 15:16:11,TRUE
4403,1728,,100,12/29/2022 16:58:21,1/1/1900 19:12:21,TRUE
4404,1635,,200,12/29/2022 23:23:06,1/1/1900 03:15:06,FALSE
4405,486,,100,12/29/2022 23:27:56,1/1/1900 02:53:56,TRUE
4406,,442,100,12/30/2022 04:25:10,1/1/1900 06:18:10,FALSE
4407,1729,,200,12/30/2022 07:12:41,1/1/1900 10:32:41,FALSE
4408,1730,,200,12/30/2022 09:40:45,1/1/1900 11:24:45,TRUE
4409,987,,100,12/30/2022 12:44:37,1/1/1900 14:36:37,TRUE
4410,1731,,200,12/30/2022 16:08:39,1/1/1900 18:38:39,FALSE
4411,1732,,200,12/30/2022 20:23:50,1/1/1900 22:57:50,FALSE
4412,517,,200,12/30/2022 23:12:30,1/1/1900 02:26:30,TRUE
4413,238,,100,12/31/2022 00:34:20,1/1/1900 03:32:20,TRUE
4414,,440,100,12/31/2022 01:24:55,1/1/1900 02:29:55,FALSE
4415,,443,200,12/31/2022 04:36:34,1/1/1900 06:03:34,FALSE
4416,1733,,100,12/31/2022 13:25:05,1/1/1900 14:50:05,TRUE
4417,674,,100,12/31/2022 14:59:44,1/1/1900 16:48:44,TRUE
4418,1734,,200,12/31/2022 17:34:49,1/1/1900 20:05:49,TRUE
4419,501,,100,12/31/2022 19:21:56,1/1/1900 20:29:56,TRUE
4420,1735,,200,1/1/2023 03:28:40,1/1/1900 04:26:40,TRUE
4421,1736,,200,1/1/2023 04:57:35,1/1/1900 08:41:35,TRUE
4422,1737,,200,1/1/2023 12:00:08,1/1/1900 14:47:08,FALSE
4423,1738,,100,1/1/2023 14:44:49,1/1/1900 15:17:49,TRUE
4424,1739,,100,1/1/2023 17:42:45,1/1/1900 19:46:45,FALSE
4425,1740,,200,1/1/2023 23:30:08,1/1/1900 00:12:08,TRUE
4426,1741,,200,1/2/2023 02:13:47,1/1/1900 04:42:47,TRUE
4427,1742,,200,1/2/2023 02:35:24,1/1/1900 05:40:24,TRUE
4428,1743,,100,1/2/2023 03:29:51,1/1/1900 04:29:51,TRUE
4429,1744,,100,1/2/2023 03:37:29,1/1/1900 04:19:29,TRUE
4430,,446,200,1/2/2023 12:18:52,1/1/1900 13:18:52,FALSE
4431,1745,,200,1/2/2023 13:37:15,1/1/1900 16:48:15,FALSE
4432,1746,,200,1/2/2023 18:39:53,1/1/1900 21:25:53,FALSE
4433,1747,,100,1/3/2023 04:04:48,1/1/1900 05:25:48,FALSE
4434,813,,100,1/3/2023 08:15:38,1/1/1900 09:59:38,FALSE
4435,276,,100,1/3/2023 17:31:19,1/1/1900 18:33:19,FALSE
4436,1534,,100,1/3/2023 17:42:14,1/1/1900 18:56:14,TRUE
4437,1748,,200,1/3/2023 19:29:14,1/1/1900 22:10:14,FALSE
4438,1749,,100,1/3/2023 19:30:26,1/1/1900 22:45:26,FALSE
4439,643,,200,1/4/2023 02:31:37,1/1/1900 03:37:37,FALSE
4440,156,,200,1/4/2023 03:51:25,1/1/1900 07:28:25,FALSE
4441,1750,,200,1/4/2023 07:03:54,1/1/1900 10:55:54,FALSE
4442,1751,,200,1/4/2023 09:23:29,1/1/1900 10:41:29,FALSE
4443,703,,200,1/4/2023 12:21:48,1/1/1900 13:31:48,TRUE
4444,1231,,200,1/4/2023 13:26:30,1/1/1900 16:57:30,FALSE
4445,45,,200,1/4/2023 13:30:49,1/1/1900 17:24:49,FALSE
4446,,440,100,1/4/2023 13:45:57,1/1/1900 15:06:57,FALSE
4447,1420,,200,1/4/2023 14:40:35,1/1/1900 17:02:35,FALSE
4448,1752,,200,1/4/2023 19:11:06,1/1/1900 20:13:06,TRUE
4449,1377,,100,1/4/2023 19:17:47,1/1/1900 20:54:47,TRUE
4450,596,,200,1/4/2023 19:55:57,1/1/1900 21:27:57,TRUE
4451,1753,,200,1/4/2023 21:26:55,1/1/1900 21:58:55,FALSE
4452,178,,200,1/5/2023 00:08:06,1/1/1900 01:05:06,TRUE
4453,1063,,200,1/5/2023 03:41:40,1/1/1900 07:01:40,FALSE
4454,1516,,100,1/5/2023 05:00:48,1/1/1900 06:00:48,FALSE
4455,,447,100,1/5/2023 15:10:04,1/1/1900 16:10:04,FALSE
4456,1754,,100,1/5/2023 15:21:46,1/1/1900 18:06:46,TRUE
4457,,440,200,1/5/2023 19:14:06,1/1/1900 20:50:06,FALSE
4458,,429,200,1/5/2023 23:02:16,1/1/1900 00:52:16,FALSE
4459,1755,,200,1/5/2023 23:06:30,1/1/1900 01:13:30,FALSE
4460,1756,,200,1/5/2023 23:34:23,1/1/1900 00:46:23,FALSE
4461,1757,,100,1/6/2023 01:16:37,1/1/1900 03:34:37,TRUE
4462,1758,,100,1/6/2023 06:13:02,1/1/1900 08:00:02,TRUE
4463,808,,200,1/6/2023 08:20:30,1/1/1900 09:39:30,TRUE
4464,,435,100,1/6/2023 08:56:47,1/1/1900 10:48:47,FALSE
4465,837,,100,1/6/2023 08:59:21,1/1/1900 12:41:21,TRUE
4466,1129,,100,1/6/2023 10:46:09,1/1/1900 14:27:09,TRUE
4467,,449,100,1/6/2023 13:03:08,1/1/1900 14:06:08,FALSE
4468,1213,,100,1/6/2023 13:27:24,1/1/1900 15:11:24,FALSE
4469,695,,100,1/6/2023 13:45:19,1/1/1900 16:01:19,TRUE
4470,306,,200,1/6/2023 17:48:57,1/1/1900 19:31:57,TRUE
4471,748,,200,1/6/2023 22:34:42,1/1/1900 23:22:42,FALSE
4472,958,,200,1/6/2023 23:33:03,1/1/1900 00:57:03,TRUE
4473,1759,,100,1/7/2023 02:17:05,1/1/1900 03:27:05,TRUE
4474,521,,200,1/7/2023 03:10:59,1/1/1900 05:38:59,FALSE
4475,1760,,100,1/7/2023 11:55:12,1/1/1900 14:43:12,TRUE
4476,649,,100,1/7/2023 13:34:03,1/1/1900 15:54:03,FALSE
4477,855,,200,1/7/2023 15:24:04,1/1/1900 17:49:04,TRUE
4478,1247,,100,1/7/2023 19:05:59,1/1/1900 22:34:59,TRUE
4479,1600,,100,1/8/2023 00:41:28,1/1/1900 02:38:28,FALSE
4480,1761,,100,1/8/2023 05:21:12,1/1/1900 08:53:12,TRUE
4481,1762,,100,1/8/2023 06:51:15,1/1/1900 08:29:15,TRUE
4482,105,,200,1/8/2023 09:04:45,1/1/1900 12:39:45,FALSE
4483,22,,200,1/8/2023 09:25:55,1/1/1900 12:27:55,FALSE
4484,1763,,100,1/8/2023 10:21:45,1/1/1900 11:24:45,TRUE
4485,544,,100,1/8/2023 15:22:10,1/1/1900 16:09:10,TRUE
4486,1132,,200,1/8/2023 15:46:47,1/1/1900 16:21:47,FALSE
4487,678,,200,1/8/2023 16:49:49,1/1/1900 18:29:49,FALSE
4488,1764,,200,1/8/2023 16:55:31,1/1/1900 19:38:31,TRUE
4489,1765,,200,1/8/2023 21:16:00,1/1/1900 00:01:00,FALSE
4490,1766,,200,1/9/2023 12:04:49,1/1/1900 13:49:49,TRUE
4491,665,,100,1/9/2023 16:09:00,1/1/1900 17:34:00,FALSE
4492,1767,,200,1/9/2023 17:39:18,1/1/1900 19:56:18,TRUE
4493,1768,,200,1/10/2023 04:53:32,1/1/1900 05:35:32,FALSE
4494,1769,,100,1/10/2023 05:28:14,1/1/1900 09:10:14,TRUE
4495,1770,,200,1/10/2023 12:15:28,1/1/1900 14:57:28,FALSE
4496,918,,100,1/10/2023 13:52:32,1/1/1900 16:18:32,TRUE
4497,231,,200,1/10/2023 19:18:01,1/1/1900 22:24:01,FALSE
4498,1666,,100,1/10/2023 19:45:57,1/1/1900 21:18:57,TRUE
4499,1771,,100,1/10/2023 23:40:46,1/1/1900 02:24:46,TRUE
4500,1772,,200,1/11/2023 01:05:16,1/1/1900 05:03:16,FALSE
4501,29,,200,1/11/2023 01:44:17,1/1/1900 03:00:17,TRUE
4502,1773,,100,1/11/2023 03:15:22,1/1/1900 06:54:22,TRUE
4503,1774,,200,1/11/2023 04:16:25,1/1/1900 04:55:25,FALSE
4504,1775,,200,1/11/2023 04:18:40,1/1/1900 07:45:40,TRUE
4505,1776,,100,1/11/2023 11:01:04,1/1/1900 13:09:04,TRUE
4506,1709,,100,1/11/2023 12:55:47,1/1/1900 16:20:47,FALSE
4507,1777,,100,1/11/2023 16:01:30,1/1/1900 18:14:30,FALSE
4508,1323,,200,1/11/2023 16:27:12,1/1/1900 19:11:12,TRUE
4509,,429,200,1/11/2023 18:48:37,1/1/1900 20:09:37,FALSE
4510,1737,,200,1/11/2023 19:44:20,1/1/1900 20:39:20,FALSE
4511,1619,,200,1/11/2023 23:39:10,1/1/1900 03:26:10,FALSE
4512,1778,,200,1/12/2023 03:04:14,1/1/1900 03:51:14,FALSE
4513,1294,,200,1/12/2023 04:12:30,1/1/1900 05:06:30,TRUE
4514,628,,100,1/12/2023 05:48:01,1/1/1900 07:00:01,TRUE
4515,1447,,200,1/12/2023 10:56:02,1/1/1900 12:17:02,FALSE
4516,662,,100,1/12/2023 11:20:47,1/1/1900 15:06:47,TRUE
4517,,454,100,1/12/2023 14:39:16,1/1/1900 18:16:16,FALSE
4518,970,,100,1/12/2023 15:06:20,1/1/1900 18:16:20,FALSE
4519,727,,200,1/12/2023 18:19:45,1/1/1900 19:21:45,FALSE
4520,153,,100,1/12/2023 21:13:10,1/1/1900 22:36:10,TRUE
4521,139,,100,1/12/2023 21:44:59,1/1/1900 00:20:59,TRUE
4522,1779,,200,1/13/2023 05:54:36,1/1/1900 08:25:36,FALSE
4523,,455,100,1/13/2023 09:18:50,1/1/1900 10:55:50,FALSE
4524,,456,100,1/13/2023 11:11:21,1/1/1900 14:20:21,FALSE
4525,1780,,200,1/13/2023 11:15:28,1/1/1900 14:06:28,FALSE
4526,1757,,200,1/13/2023 12:12:31,1/1/1900 12:52:31,TRUE
4527,1781,,200,1/13/2023 14:04:09,1/1/1900 14:57:09,TRUE
4528,1667,,100,1/13/2023 14:21:36,1/1/1900 15:03:36,FALSE
4529,,457,200,1/13/2023 18:58:39,1/1/1900 20:35:39,FALSE
4530,1590,,100,1/14/2023 00:33:44,1/1/1900 03:59:44,TRUE
4531,1782,,200,1/14/2023 01:42:00,1/1/1900 03:54:00,FALSE
4532,1041,,200,1/14/2023 04:02:16,1/1/1900 06:24:16,FALSE
4533,1783,,100,1/14/2023 04:37:45,1/1/1900 06:33:45,FALSE
4534,484,,200,1/14/2023 05:34:27,1/1/1900 07:30:27,TRUE
4535,1395,,200,1/14/2023 09:02:48,1/1/1900 12:28:48,TRUE
4536,,458,200,1/14/2023 10:21:41,1/1/1900 12:04:41,FALSE
4537,1784,,100,1/14/2023 11:57:56,1/1/1900 14:51:56,TRUE
4538,319,,100,1/14/2023 20:42:31,1/1/1900 22:44:31,FALSE
4539,391,,100,1/14/2023 21:24:09,1/1/1900 00:02:09,FALSE
4540,1785,,200,1/15/2023 01:06:10,1/1/1900 03:17:10,TRUE
4541,1655,,100,1/15/2023 04:51:12,1/1/1900 06:21:12,FALSE
4542,1786,,200,1/15/2023 06:05:52,1/1/1900 08:17:52,TRUE
4543,373,,200,1/15/2023 10:13:43,1/1/1900 14:06:43,FALSE
4544,1787,,200,1/15/2023 11:20:12,1/1/1900 13:09:12,TRUE
4545,1788,,100,1/15/2023 17:32:53,1/1/1900 18:07:53,TRUE
4546,1789,,200,1/15/2023 20:18:41,1/1/1900 22:30:41,FALSE
4547,1790,,200,1/15/2023 21:48:53,1/1/1900 01:36:53,FALSE
4548,582,,200,1/15/2023 21:50:40,1/1/1900 23:15:40,TRUE
4549,693,,100,1/15/2023 22:09:43,1/1/1900 23:01:43,TRUE
4550,1791,,100,1/15/2023 22:31:15,1/1/1900 00:51:15,TRUE
4551,1676,,100,1/15/2023 22:43:41,1/1/1900 23:15:41,TRUE
4552,1565,,100,1/15/2023 23:48:49,1/1/1900 02:36:49,FALSE
4553,,429,100,1/16/2023 06:12:47,1/1/1900 09:17:47,FALSE
4554,1792,,200,1/16/2023 06:15:12,1/1/1900 08:08:12,TRUE
4555,1793,,100,1/16/2023 08:27:13,1/1/1900 10:41:13,FALSE
4556,1794,,100,1/16/2023 08:43:52,1/1/1900 11:13:52,TRUE
4557,962,,100,1/16/2023 14:48:52,1/1/1900 18:46:52,TRUE
4558,878,,200,1/16/2023 15:13:21,1/1/1900 18:55:21,TRUE
4559,1795,,200,1/16/2023 16:16:56,1/1/1900 19:35:56,FALSE
4560,1796,,100,1/16/2023 21:22:28,1/1/1900 00:23:28,TRUE
4561,404,,200,1/16/2023 22:30:05,1/1/1900 01:53:05,TRUE
4562,,440,200,1/16/2023 22:58:15,1/1/1900 02:33:15,FALSE
4563,,440,200,1/17/2023 01:55:13,1/1/1900 04:17:13,FALSE
4564,683,,200,1/17/2023 02:10:16,1/1/1900 03:33:16,FALSE
4565,1797,,200,1/17/2023 05:27:47,1/1/1900 09:23:47,TRUE
4566,1798,,200,1/17/2023 08:35:17,1/1/1900 09:14:17,FALSE
4567,1799,,200,1/17/2023 11:26:34,1/1/1900 12:41:34,FALSE
4568,,454,100,1/17/2023 12:39:34,1/1/1900 15:16:34,FALSE
4569,659,,200,1/17/2023 14:20:13,1/1/1900 15:12:13,TRUE
4570,1213,,200,1/17/2023 14:34:12,1/1/1900 16:07:12,TRUE
4571,527,,100,1/17/2023 17:24:56,1/1/1900 18:04:56,TRUE
4572,305,,100,1/17/2023 18:32:26,1/1/1900 22:16:26,TRUE
4573,1800,,200,1/17/2023 19:43:39,1/1/1900 23:43:39,TRUE
4574,1233,,200,1/18/2023 08:33:55,1/1/1900 09:21:55,TRUE
4575,1801,,100,1/18/2023 14:45:45,1/1/1900 16:11:45,FALSE
4576,453,,200,1/18/2023 22:23:06,1/1/1900 00:41:06,FALSE
4577,1802,,200,1/19/2023 04:06:02,1/1/1900 06:02:02,TRUE
4578,1803,,200,1/19/2023 07:36:00,1/1/1900 11:23:00,FALSE
4579,1473,,100,1/19/2023 12:44:34,1/1/1900 15:13:34,TRUE
4580,1804,,100,1/19/2023 14:41:12,1/1/1900 17:28:12,FALSE
4581,1805,,200,1/19/2023 18:33:19,1/1/1900 19:24:19,TRUE
4582,1707,,200,1/19/2023 20:31:04,1/1/1900 22:15:04,TRUE
4583,148,,100,1/19/2023 23:38:16,1/1/1900 01:10:16,FALSE
4584,359,,200,1/20/2023 01:55:23,1/1/1900 05:08:23,TRUE
4585,1806,,200,1/20/2023 13:04:34,1/1/1900 13:35:34,FALSE
4586,1235,,100,1/20/2023 13:22:27,1/1/1900 14:37:27,FALSE
4587,615,,100,1/20/2023 14:54:17,1/1/1900 17:11:17,FALSE
4588,1807,,100,1/20/2023 16:12:29,1/1/1900 17:33:29,FALSE
4589,1808,,200,1/20/2023 19:47:50,1/1/1900 23:14:50,TRUE
4590,639,,100,1/20/2023 20:33:42,1/1/1900 21:12:42,TRUE
4591,,463,100,1/21/2023 03:55:07,1/1/1900 05:37:07,FALSE
4592,1809,,200,1/21/2023 13:03:54,1/1/1900 16:05:54,TRUE
4593,1810,,200,1/21/2023 14:03:54,1/1/1900 14:50:54,TRUE
4594,,457,200,1/22/2023 01:03:44,1/1/1900 01:50:44,FALSE
4595,1527,,100,1/22/2023 01:57:40,1/1/1900 02:55:40,FALSE
4596,1811,,200,1/22/2023 03:28:27,1/1/1900 06:41:27,FALSE
4597,726,,200,1/22/2023 11:44:02,1/1/1900 14:10:02,FALSE
4598,1812,,200,1/22/2023 15:33:00,1/1/1900 17:19:00,FALSE
4599,559,,200,1/22/2023 19:34:35,1/1/1900 21:53:35,FALSE
4600,1084,,100,1/22/2023 20:11:15,1/1/1900 22:33:15,FALSE
4601,1183,,100,1/22/2023 22:42:10,1/1/1900 02:39:10,FALSE
4602,726,,100,1/23/2023 03:48:11,1/1/1900 07:18:11,FALSE
4603,224,,100,1/23/2023 04:47:49,1/1/1900 06:50:49,TRUE
4604,,465,100,1/23/2023 05:47:40,1/1/1900 08:41:40,FALSE
4605,1813,,100,1/23/2023 07:38:19,1/1/1900 10:32:19,TRUE
4606,1736,,200,1/23/2023 11:23:40,1/1/1900 12:39:40,FALSE
4607,660,,100,1/23/2023 13:08:43,1/1/1900 15:13:43,FALSE
4608,1814,,100,1/23/2023 13:23:02,1/1/1900 16:37:02,TRUE
4609,,466,100,1/23/2023 16:43:53,1/1/1900 18:31:53,FALSE
4610,540,,100,1/23/2023 20:09:05,1/1/1900 21:40:05,FALSE
4611,1471,,100,1/24/2023 01:50:02,1/1/1900 05:49:02,FALSE
4612,1164,,100,1/24/2023 04:26:34,1/1/1900 05:19:34,TRUE
4613,,447,200,1/24/2023 06:04:29,1/1/1900 06:48:29,FALSE
4614,335,,100,1/24/2023 13:02:23,1/1/1900 14:48:23,FALSE
4615,1187,,200,1/24/2023 13:19:39,1/1/1900 17:04:39,TRUE
4616,,467,100,1/24/2023 13:28:44,1/1/1900 15:18:44,FALSE
4617,1815,,100,1/24/2023 17:51:37,1/1/1900 20:50:37,TRUE
4618,479,,100,1/24/2023 20:23:10,1/1/1900 22:20:10,FALSE
4619,1816,,200,1/24/2023 20:38:40,1/1/1900 23:51:40,TRUE
4620,1817,,100,1/24/2023 21:51:27,1/1/1900 22:37:27,TRUE
4621,1818,,200,1/24/2023 21:55:58,1/1/1900 23:29:58,FALSE
4622,1111,,200,1/25/2023 00:20:41,1/1/1900 01:32:41,FALSE
4623,1819,,100,1/25/2023 03:07:58,1/1/1900 04:33:58,FALSE
4624,,469,200,1/25/2023 06:04:08,1/1/1900 07:19:08,FALSE
4625,1010,,100,1/25/2023 06:22:01,1/1/1900 08:32:01,FALSE
