visit_id,customer_id,lead_id,branch_id,entring_datetime,leaving_datetime,purchased
3228,265,,200,4/15/2023 16:18:56,4/15/2023 18:08:56,TRUE
3229,402,,100,4/16/2023 10:50:56,4/16/2023 13:42:56,TRUE
3230,371,,200,4/16/2023 16:45:14,4/16/2023 20:34:14,TRUE
3231,63,,100,4/17/2023 00:42:16,4/17/2023 03:15:16,FALSE
3232,66,,100,4/17/2023 01:39:56,4/17/2023 03:48:56,TRUE
3233,311,,200,4/17/2023 03:12:36,4/17/2023 06:16:36,FALSE
3234,281,,100,4/17/2023 04:36:59,4/17/2023 08:13:59,TRUE
3235,140,,200,4/17/2023 04:53:54,4/17/2023 07:31:54,FALSE
3236,307,,200,4/17/2023 06:29:14,4/17/2023 08:58:14,TRUE
3237,530,,200,4/17/2023 08:46:04,4/17/2023 10:18:04,FALSE
3238,161,,100,4/17/2023 12:14:25,4/17/2023 14:54:25,TRUE
3239,259,,200,4/17/2023 20:09:59,4/17/2023 21:15:59,TRUE
3240,408,,100,4/17/2023 21:09:56,4/17/2023 23:14:56,FALSE
3241,532,,100,4/17/2023 22:09:24,4/17/2023 22:40:24,FALSE
3242,602,,100,4/18/2023 14:29:01,4/18/2023 16:17:01,TRUE
3243,82,,100,4/18/2023 14:54:30,4/18/2023 18:10:30,FALSE
3244,585,,100,4/18/2023 18:21:49,4/18/2023 20:33:49,FALSE
3245,71,,200,4/18/2023 18:27:43,4/18/2023 20:03:43,TRUE
3246,528,,100,4/18/2023 20:59:16,4/18/2023 00:05:16,FALSE
3247,332,,100,4/18/2023 23:30:35,4/18/2023 00:15:35,FALSE
3248,397,,100,4/19/2023 02:28:32,4/19/2023 03:23:32,TRUE
3249,569,,200,4/19/2023 02:52:57,4/19/2023 04:56:57,FALSE
3250,483,,200,4/19/2023 04:05:06,4/19/2023 06:04:06,TRUE
3251,508,,100,4/19/2023 07:03:04,4/19/2023 09:49:04,FALSE
3252,465,,200,4/19/2023 11:33:49,4/19/2023 14:33:49,TRUE
3253,685,,200,4/19/2023 12:07:39,4/19/2023 16:04:39,FALSE
3254,102,,200,4/20/2023 10:49:57,4/20/2023 13:36:57,FALSE
3255,696,,200,4/20/2023 12:54:06,4/20/2023 16:08:06,TRUE
3256,327,,100,4/20/2023 15:47:15,4/20/2023 19:09:15,TRUE
3257,564,,200,4/20/2023 21:05:20,4/20/2023 00:54:20,TRUE
3258,315,,200,4/20/2023 22:21:36,4/20/2023 23:33:36,TRUE
3259,103,,100,4/20/2023 23:19:43,4/20/2023 02:10:43,TRUE
3260,238,,100,4/21/2023 03:53:19,4/21/2023 04:32:19,TRUE
3261,551,,100,4/21/2023 07:54:57,4/21/2023 09:44:57,FALSE
3262,580,,200,4/21/2023 08:56:09,4/21/2023 11:55:09,FALSE
3263,337,,100,4/22/2023 01:36:17,4/22/2023 04:38:17,TRUE
3264,556,,100,4/22/2023 22:25:18,4/22/2023 23:40:18,FALSE
3265,571,,200,4/23/2023 02:17:03,4/23/2023 06:14:03,TRUE
3266,268,,100,4/23/2023 02:31:32,4/23/2023 04:26:32,FALSE
3267,360,,200,4/23/2023 02:39:10,4/23/2023 03:10:10,FALSE
3268,89,,100,4/23/2023 03:47:24,4/23/2023 06:06:24,TRUE
3269,66,,100,4/23/2023 07:28:26,4/23/2023 08:34:26,TRUE
3270,135,,100,4/23/2023 08:03:34,4/23/2023 09:48:34,TRUE
3271,103,,100,4/23/2023 08:54:35,4/23/2023 10:23:35,TRUE
3272,731,,100,4/23/2023 10:10:17,4/23/2023 13:38:17,FALSE
3273,742,,200,4/23/2023 12:18:51,4/23/2023 13:23:51,FALSE
3274,294,,200,4/23/2023 23:51:55,4/23/2023 02:48:55,TRUE
3275,152,,200,4/24/2023 02:03:02,4/24/2023 03:53:02,FALSE
3276,439,,200,4/24/2023 02:26:51,4/24/2023 05:06:51,FALSE
3277,196,,100,4/24/2023 08:53:18,4/24/2023 11:35:18,TRUE
3278,516,,100,4/24/2023 10:47:10,4/24/2023 13:39:10,FALSE
3279,406,,100,4/24/2023 11:48:55,4/24/2023 14:33:55,FALSE
3280,230,,200,4/24/2023 18:45:03,4/24/2023 22:17:03,FALSE
3281,233,,200,4/24/2023 20:42:41,4/24/2023 23:28:41,TRUE
3282,68,,100,4/25/2023 01:12:03,4/25/2023 02:20:03,FALSE
3283,603,,100,4/25/2023 06:07:47,4/25/2023 07:13:47,TRUE
3284,234,,100,4/25/2023 09:13:53,4/25/2023 10:45:53,TRUE
3285,607,,100,4/25/2023 13:59:40,4/25/2023 17:25:40,TRUE
3286,531,,100,4/25/2023 16:04:44,4/25/2023 18:59:44,FALSE
3287,442,,200,4/26/2023 11:31:09,4/26/2023 14:55:09,TRUE
3288,774,,100,4/26/2023 21:25:53,4/26/2023 00:52:53,FALSE
3289,319,,200,4/27/2023 03:27:42,4/27/2023 07:14:42,TRUE
3290,68,,100,4/27/2023 14:21:45,4/27/2023 17:07:45,TRUE
3291,386,,100,4/27/2023 16:08:41,4/27/2023 19:02:41,FALSE
3292,441,,100,4/27/2023 17:02:06,4/27/2023 18:11:06,TRUE
3293,684,,100,4/27/2023 19:04:51,4/27/2023 21:45:51,TRUE
3294,68,,100,4/27/2023 19:21:22,4/27/2023 20:22:22,FALSE
3295,499,,100,4/28/2023 02:39:47,4/28/2023 06:38:47,FALSE
3296,507,,100,4/28/2023 11:42:42,4/28/2023 15:42:42,TRUE
3297,312,,200,4/28/2023 11:51:15,4/28/2023 15:19:15,TRUE
3298,42,,100,4/28/2023 12:56:49,4/28/2023 14:49:49,FALSE
3299,802,,200,4/29/2023 01:33:35,4/29/2023 02:55:35,TRUE
3300,618,,100,4/29/2023 04:53:10,4/29/2023 06:12:10,TRUE
3301,389,,100,4/29/2023 05:14:50,4/29/2023 07:12:50,TRUE
3302,223,,100,4/29/2023 08:53:14,4/29/2023 09:57:14,TRUE
3303,6,,200,4/29/2023 09:40:02,4/29/2023 11:40:02,FALSE
3304,606,,200,4/30/2023 00:42:10,4/30/2023 01:30:10,TRUE
3305,573,,100,4/30/2023 14:30:25,4/30/2023 15:06:25,FALSE
3306,615,,100,4/30/2023 16:07:21,4/30/2023 20:00:21,TRUE
3307,312,,200,5/1/2023 00:35:31,5/1/2023 03:16:31,FALSE
3308,802,,100,5/1/2023 09:59:32,5/1/2023 10:55:32,TRUE
3309,436,,100,5/2/2023 03:05:39,5/2/2023 06:12:39,FALSE
3310,561,,200,5/2/2023 05:35:43,5/2/2023 08:07:43,TRUE
3311,763,,200,5/3/2023 00:17:28,5/3/2023 01:20:28,FALSE
3312,234,,100,5/3/2023 03:25:53,5/3/2023 06:51:53,FALSE
3313,25,,100,5/3/2023 11:44:45,5/3/2023 14:56:45,TRUE
3314,593,,200,5/3/2023 13:00:35,5/3/2023 16:27:35,FALSE
3315,122,,200,5/3/2023 13:49:42,5/3/2023 17:11:42,FALSE
3316,232,,100,5/3/2023 15:26:42,5/3/2023 17:15:42,TRUE
3317,628,,100,5/4/2023 01:46:45,5/4/2023 05:23:45,FALSE
3318,338,,200,5/4/2023 04:11:57,5/4/2023 06:09:57,FALSE
3319,150,,100,5/4/2023 05:36:26,5/4/2023 09:18:26,TRUE
3320,215,,100,5/4/2023 06:40:53,5/4/2023 10:11:53,FALSE
3321,707,,100,5/4/2023 07:56:57,5/4/2023 11:14:57,TRUE
3322,60,,200,5/4/2023 10:54:34,5/4/2023 14:31:34,FALSE
3323,694,,100,5/4/2023 12:02:07,5/4/2023 12:34:07,FALSE
3324,319,,200,5/4/2023 12:31:02,5/4/2023 15:01:02,FALSE
3325,452,,100,5/4/2023 17:13:54,5/4/2023 19:36:54,TRUE
3326,213,,100,5/5/2023 01:36:41,5/5/2023 05:29:41,TRUE
3327,345,,200,5/5/2023 04:29:55,5/5/2023 05:24:55,TRUE
3328,154,,100,5/5/2023 05:45:15,5/5/2023 09:43:15,TRUE
3329,333,,200,5/5/2023 08:06:44,5/5/2023 11:30:44,FALSE
3330,149,,200,5/5/2023 10:41:20,5/5/2023 12:17:20,FALSE
3331,801,,200,5/5/2023 20:51:31,5/5/2023 22:46:31,TRUE
3332,703,,100,5/6/2023 00:59:34,5/6/2023 01:47:34,TRUE
3333,490,,200,5/6/2023 04:07:06,5/6/2023 05:44:06,TRUE
3334,772,,200,5/6/2023 06:16:05,5/6/2023 06:49:05,FALSE
3335,556,,100,5/6/2023 06:31:39,5/6/2023 07:47:39,FALSE
3336,747,,200,5/6/2023 17:16:29,5/6/2023 20:22:29,FALSE
3337,506,,200,5/7/2023 01:18:02,5/7/2023 02:41:02,FALSE
3338,599,,200,5/7/2023 08:29:08,5/7/2023 11:31:08,TRUE
3339,577,,100,5/7/2023 08:39:23,5/7/2023 12:17:23,FALSE
3340,216,,200,5/7/2023 10:47:44,5/7/2023 12:11:44,FALSE
3341,139,,200,5/7/2023 12:06:26,5/7/2023 15:40:26,FALSE
3342,347,,200,5/7/2023 21:20:56,5/7/2023 00:38:56,FALSE
3343,451,,100,5/8/2023 00:59:09,5/8/2023 02:22:09,TRUE
3344,127,,200,5/8/2023 02:09:46,5/8/2023 04:41:46,FALSE
3345,367,,100,5/8/2023 03:48:00,5/8/2023 04:18:00,TRUE
3346,641,,200,5/8/2023 06:34:10,5/8/2023 07:16:10,FALSE
3347,292,,200,5/8/2023 07:44:10,5/8/2023 09:01:10,FALSE
3348,97,,200,5/8/2023 15:53:28,5/8/2023 19:00:28,FALSE
3349,227,,200,5/8/2023 16:34:34,5/8/2023 18:43:34,FALSE
3350,662,,100,5/8/2023 20:34:43,5/8/2023 23:22:43,TRUE
3351,106,,200,5/8/2023 22:06:49,5/8/2023 01:27:49,TRUE
3352,611,,200,5/9/2023 00:55:18,5/9/2023 04:29:18,FALSE
3353,526,,200,5/9/2023 02:31:22,5/9/2023 04:11:22,FALSE
3354,77,,100,5/9/2023 02:37:03,5/9/2023 04:13:03,FALSE
3355,554,,100,5/9/2023 03:30:17,5/9/2023 07:02:17,FALSE
3356,108,,100,5/9/2023 11:18:00,5/9/2023 11:55:00,TRUE
3357,239,,200,5/10/2023 01:43:47,5/10/2023 05:23:47,TRUE
3358,810,,100,5/10/2023 02:17:25,5/10/2023 05:46:25,FALSE
3359,642,,200,5/10/2023 10:12:16,5/10/2023 11:16:16,TRUE
3360,813,,100,5/11/2023 00:26:19,5/11/2023 02:40:19,FALSE
3361,364,,200,5/11/2023 02:24:43,5/11/2023 06:04:43,FALSE
3362,71,,200,5/11/2023 03:39:17,5/11/2023 06:34:17,TRUE
3363,70,,200,5/11/2023 06:31:55,5/11/2023 07:15:55,TRUE
3364,122,,100,5/11/2023 11:00:32,5/11/2023 12:26:32,FALSE
3365,279,,100,5/11/2023 13:41:11,5/11/2023 16:51:11,FALSE
3366,38,,100,5/11/2023 15:07:08,5/11/2023 17:29:08,FALSE
3367,280,,100,5/11/2023 20:51:25,5/11/2023 21:56:25,TRUE
3368,724,,100,5/11/2023 21:33:29,5/11/2023 22:08:29,FALSE
3369,792,,200,5/11/2023 22:43:40,5/11/2023 00:20:40,FALSE
3370,310,,200,5/12/2023 02:30:16,5/12/2023 03:09:16,FALSE
3371,184,,100,5/12/2023 09:22:31,5/12/2023 10:33:31,TRUE
3372,370,,100,5/12/2023 09:37:29,5/12/2023 10:16:29,FALSE
3373,553,,200,5/12/2023 15:42:08,5/12/2023 18:46:08,TRUE
3374,39,,100,5/12/2023 21:51:48,5/12/2023 22:52:48,TRUE
3375,773,,100,5/13/2023 05:15:37,5/13/2023 06:38:37,FALSE
3376,359,,100,5/13/2023 09:16:36,5/13/2023 11:29:36,FALSE
3377,746,,200,5/14/2023 02:32:11,5/14/2023 05:43:11,TRUE
3378,511,,200,5/14/2023 02:45:49,5/14/2023 06:28:49,TRUE
3379,175,,100,5/14/2023 03:59:41,5/14/2023 06:40:41,TRUE
3380,620,,200,5/14/2023 10:06:25,5/14/2023 12:01:25,TRUE
3381,310,,100,5/14/2023 10:36:56,5/14/2023 12:05:56,TRUE
3382,335,,200,5/14/2023 13:28:47,5/14/2023 15:40:47,TRUE
3383,805,,100,5/14/2023 22:39:50,5/14/2023 02:29:50,TRUE
3384,794,,100,5/14/2023 23:27:39,5/14/2023 03:07:39,FALSE
3385,152,,200,5/15/2023 01:11:15,5/15/2023 02:49:15,FALSE
3386,59,,100,5/15/2023 13:39:27,5/15/2023 16:37:27,TRUE
3387,40,,100,5/15/2023 13:51:39,5/15/2023 16:57:39,FALSE
3388,66,,200,5/15/2023 21:18:01,5/15/2023 21:55:01,TRUE
3389,500,,200,5/16/2023 09:10:24,5/16/2023 11:13:24,TRUE
3390,658,,100,5/16/2023 11:20:53,5/16/2023 13:49:53,TRUE
3391,531,,100,5/16/2023 12:05:11,5/16/2023 15:42:11,FALSE
3392,135,,100,5/16/2023 15:04:29,5/16/2023 18:56:29,TRUE
3393,9,,200,5/16/2023 15:25:33,5/16/2023 16:46:33,FALSE
3394,352,,200,5/16/2023 19:38:54,5/16/2023 21:12:54,TRUE
3395,520,,100,5/16/2023 21:29:34,5/16/2023 22:58:34,TRUE
3396,401,,100,5/17/2023 04:08:57,5/17/2023 06:00:57,TRUE
3397,796,,200,5/17/2023 05:17:31,5/17/2023 08:59:31,FALSE
3398,177,,100,5/17/2023 06:55:39,5/17/2023 10:31:39,FALSE
3399,141,,200,5/17/2023 20:50:04,5/17/2023 23:52:04,TRUE
3400,578,,200,5/17/2023 22:59:49,5/17/2023 02:14:49,TRUE
3401,560,,100,5/18/2023 09:43:12,5/18/2023 11:33:12,FALSE
3402,275,,200,5/18/2023 10:31:45,5/18/2023 11:51:45,TRUE
3403,429,,100,5/18/2023 13:32:49,5/18/2023 14:29:49,TRUE
3404,268,,100,5/18/2023 19:12:27,5/18/2023 20:23:27,TRUE
3405,816,,200,5/19/2023 04:22:57,5/19/2023 05:32:57,FALSE
3406,61,,100,5/19/2023 05:43:05,5/19/2023 07:29:05,TRUE
3407,283,,200,5/19/2023 06:58:37,5/19/2023 09:54:37,TRUE
3408,232,,200,5/19/2023 08:25:19,5/19/2023 12:19:19,TRUE
3409,563,,100,5/19/2023 14:49:18,5/19/2023 17:10:18,FALSE
3410,4,,200,5/19/2023 15:05:30,5/19/2023 16:57:30,FALSE
3411,516,,200,5/19/2023 15:16:49,5/19/2023 15:54:49,TRUE
3412,765,,200,5/19/2023 17:05:37,5/19/2023 19:25:37,FALSE
3413,591,,200,5/19/2023 17:30:10,5/19/2023 18:20:10,FALSE
3414,472,,100,5/20/2023 07:22:29,5/20/2023 09:44:29,FALSE
3415,359,,100,5/20/2023 21:25:41,5/20/2023 22:43:41,FALSE
3416,178,,200,5/21/2023 00:43:16,5/21/2023 01:29:16,FALSE
3417,809,,200,5/21/2023 08:01:54,5/21/2023 10:02:54,FALSE
3418,769,,100,5/21/2023 08:25:50,5/21/2023 11:46:50,TRUE
3419,226,,200,5/21/2023 14:02:30,5/21/2023 17:29:30,TRUE
3420,664,,100,5/21/2023 16:37:54,5/21/2023 20:07:54,FALSE
3421,738,,100,5/21/2023 16:51:39,5/21/2023 19:32:39,FALSE
3422,353,,100,5/21/2023 22:58:21,5/21/2023 01:33:21,FALSE
3423,647,,100,5/22/2023 04:50:57,5/22/2023 07:33:57,TRUE
3424,277,,200,5/22/2023 07:53:06,5/22/2023 10:22:06,TRUE
3425,516,,100,5/22/2023 15:59:05,5/22/2023 19:12:05,FALSE
3426,649,,100,5/22/2023 20:21:04,5/22/2023 00:01:04,FALSE
3427,5,,200,5/23/2023 01:24:29,5/23/2023 04:54:29,FALSE
3428,11,,200,5/23/2023 02:31:38,5/23/2023 03:11:38,FALSE
3429,141,,200,5/23/2023 05:23:16,5/23/2023 06:24:16,TRUE
3430,725,,200,5/23/2023 16:40:03,5/23/2023 17:54:03,TRUE
3431,582,,200,5/23/2023 19:19:20,5/23/2023 20:38:20,FALSE
3432,519,,200,5/24/2023 04:37:01,5/24/2023 06:26:01,TRUE
3433,656,,200,5/24/2023 07:34:28,5/24/2023 09:06:28,TRUE
3434,667,,200,5/24/2023 10:13:59,5/24/2023 13:00:59,TRUE
3435,433,,200,5/24/2023 11:35:03,5/24/2023 15:21:03,FALSE
3436,637,,100,5/24/2023 20:50:47,5/24/2023 22:43:47,TRUE
3437,404,,100,5/25/2023 02:53:54,5/25/2023 04:53:54,TRUE
3438,224,,100,5/25/2023 04:28:39,5/25/2023 05:22:39,TRUE
3439,112,,200,5/25/2023 09:30:21,5/25/2023 10:07:21,FALSE
3440,125,,200,5/25/2023 11:08:54,5/25/2023 12:47:54,FALSE
3441,582,,200,5/25/2023 14:37:34,5/25/2023 15:16:34,TRUE
3442,14,,200,5/25/2023 15:31:42,5/25/2023 16:10:42,FALSE
3443,97,,100,5/25/2023 17:27:45,5/25/2023 19:47:45,TRUE
3444,585,,100,5/25/2023 20:31:05,5/25/2023 00:13:05,FALSE
3445,660,,200,5/26/2023 16:49:38,5/26/2023 20:46:38,TRUE
3446,647,,200,5/26/2023 20:47:01,5/26/2023 22:47:01,TRUE
3447,282,,200,5/26/2023 21:35:46,5/26/2023 01:33:46,FALSE
3448,221,,200,5/27/2023 06:20:13,5/27/2023 06:52:13,TRUE
3449,711,,100,5/27/2023 15:35:19,5/27/2023 19:32:19,FALSE
3450,569,,100,5/27/2023 15:50:58,5/27/2023 17:39:58,TRUE
3451,143,,200,5/27/2023 17:52:13,5/27/2023 19:08:13,FALSE
3452,637,,100,5/27/2023 22:15:22,5/27/2023 23:29:22,TRUE
3453,11,,200,5/27/2023 22:27:07,5/27/2023 02:04:07,FALSE
3454,330,,200,5/28/2023 16:33:27,5/28/2023 19:29:27,FALSE
3455,818,,200,5/29/2023 09:02:39,5/29/2023 10:31:39,FALSE
3456,201,,200,5/29/2023 11:17:29,5/29/2023 15:17:29,TRUE
3457,326,,200,5/29/2023 13:56:49,5/29/2023 16:32:49,TRUE
3458,805,,100,5/29/2023 22:29:14,5/29/2023 02:02:14,TRUE
3459,5,,100,5/30/2023 00:37:23,5/30/2023 03:46:23,TRUE
3460,370,,100,5/30/2023 01:25:19,5/30/2023 04:18:19,FALSE
3461,365,,100,5/30/2023 12:54:49,5/30/2023 14:06:49,TRUE
3462,519,,200,5/30/2023 20:23:35,5/30/2023 22:59:35,TRUE
3463,393,,100,5/30/2023 23:46:23,5/30/2023 00:52:23,TRUE
3464,221,,100,5/31/2023 00:16:01,5/31/2023 01:08:01,TRUE
3465,157,,200,5/31/2023 02:52:54,5/31/2023 05:34:54,TRUE
3466,400,,200,5/31/2023 04:35:12,5/31/2023 05:40:12,TRUE
3467,495,,200,5/31/2023 07:15:09,5/31/2023 10:21:09,FALSE
3468,787,,100,5/31/2023 10:14:12,5/31/2023 13:55:12,TRUE
3469,703,,100,5/31/2023 13:32:06,5/31/2023 14:04:06,TRUE
3470,242,,200,5/31/2023 14:17:03,5/31/2023 15:15:03,FALSE
3471,688,,100,5/31/2023 15:25:39,5/31/2023 17:31:39,FALSE
3472,384,,100,5/31/2023 23:14:51,5/31/2023 01:59:51,TRUE
3473,99,,100,6/1/2023 01:25:17,6/1/2023 03:56:17,FALSE
3474,758,,100,6/1/2023 01:43:55,6/1/2023 05:11:55,FALSE
3475,168,,200,6/1/2023 05:03:07,6/1/2023 07:32:07,TRUE
3476,575,,200,6/1/2023 10:15:47,6/1/2023 12:41:47,TRUE
3477,129,,100,6/1/2023 15:04:54,6/1/2023 17:24:54,FALSE
3478,75,,100,6/1/2023 17:21:01,6/1/2023 19:51:01,TRUE
3479,236,,200,6/1/2023 17:28:50,6/1/2023 19:43:50,FALSE
3480,435,,200,6/2/2023 01:45:49,6/2/2023 03:46:49,FALSE
3481,185,,100,6/2/2023 01:56:45,6/2/2023 04:01:45,TRUE
3482,282,,200,6/2/2023 04:21:48,6/2/2023 05:26:48,FALSE
3483,794,,100,6/2/2023 12:25:13,6/2/2023 16:01:13,FALSE
3484,831,,200,6/2/2023 16:11:33,6/2/2023 16:49:33,TRUE
3485,632,,200,6/2/2023 16:24:09,6/2/2023 17:43:09,TRUE
3486,360,,200,6/2/2023 20:39:25,6/2/2023 23:38:25,TRUE
3487,26,,100,6/2/2023 20:45:05,6/2/2023 21:46:05,FALSE
3488,170,,200,6/3/2023 02:36:16,6/3/2023 06:34:16,FALSE
3489,263,,100,6/3/2023 05:06:08,6/3/2023 07:25:08,TRUE
3490,370,,100,6/3/2023 14:40:22,6/3/2023 16:50:22,FALSE
3491,469,,200,6/3/2023 15:38:09,6/3/2023 18:47:09,FALSE
3492,183,,200,6/3/2023 22:58:45,6/3/2023 02:21:45,TRUE
3493,217,,200,6/4/2023 00:50:30,6/4/2023 04:17:30,FALSE
3494,332,,100,6/4/2023 12:02:55,6/4/2023 14:32:55,FALSE
3495,311,,100,6/4/2023 12:20:10,6/4/2023 15:37:10,FALSE
3496,598,,100,6/4/2023 13:57:20,6/4/2023 14:35:20,TRUE
3497,201,,200,6/4/2023 16:19:17,6/4/2023 17:32:17,TRUE
3498,824,,200,6/4/2023 16:28:56,6/4/2023 19:28:56,TRUE
3499,567,,100,6/4/2023 20:58:58,6/4/2023 23:03:58,FALSE
3500,334,,200,6/4/2023 23:24:53,6/4/2023 01:30:53,FALSE
3501,746,,200,6/4/2023 23:25:04,6/4/2023 00:36:04,FALSE
3502,229,,100,6/5/2023 00:47:42,6/5/2023 03:10:42,TRUE
3503,118,,200,6/5/2023 09:07:44,6/5/2023 12:55:44,TRUE
3504,640,,200,6/5/2023 15:35:11,6/5/2023 18:44:11,FALSE
3505,636,,200,6/6/2023 02:02:34,6/6/2023 04:43:34,TRUE
3506,121,,100,6/6/2023 02:57:26,6/6/2023 03:52:26,TRUE
3507,488,,200,6/6/2023 05:03:15,6/6/2023 07:41:15,FALSE
3508,3,,100,6/6/2023 06:09:00,6/6/2023 10:02:00,TRUE
3509,433,,200,6/6/2023 14:04:36,6/6/2023 15:38:36,TRUE
3510,779,,200,6/6/2023 21:34:16,6/6/2023 01:05:16,TRUE
3511,479,,200,6/7/2023 03:35:03,6/7/2023 06:37:03,TRUE
3512,558,,100,6/7/2023 05:20:23,6/7/2023 06:26:23,TRUE
3513,399,,100,6/7/2023 12:17:02,6/7/2023 15:18:02,FALSE
3514,461,,200,6/7/2023 15:02:45,6/7/2023 18:41:45,TRUE
3515,537,,100,6/7/2023 17:37:46,6/7/2023 19:14:46,TRUE
3516,584,,200,6/7/2023 19:16:20,6/7/2023 23:09:20,TRUE
3517,586,,100,6/7/2023 21:36:42,6/7/2023 00:35:42,TRUE
3518,375,,100,6/8/2023 03:06:38,6/8/2023 05:39:38,TRUE
3519,784,,200,6/8/2023 03:48:32,6/8/2023 06:36:32,FALSE
3520,320,,100,6/8/2023 10:28:02,6/8/2023 14:24:02,FALSE
3521,830,,200,6/8/2023 16:40:25,6/8/2023 19:56:25,TRUE
3522,227,,200,6/9/2023 02:03:28,6/9/2023 04:04:28,TRUE
3523,332,,100,6/9/2023 07:55:35,6/9/2023 09:29:35,FALSE
3524,622,,200,6/9/2023 08:27:23,6/9/2023 12:07:23,FALSE
3525,66,,100,6/9/2023 08:57:38,6/9/2023 11:52:38,TRUE
3526,395,,200,6/9/2023 23:12:03,6/9/2023 02:27:03,FALSE
3527,694,,100,6/10/2023 00:43:40,6/10/2023 01:18:40,FALSE
3528,346,,100,6/10/2023 03:30:44,6/10/2023 07:21:44,FALSE
3529,290,,200,6/10/2023 04:30:29,6/10/2023 07:07:29,FALSE
3530,236,,100,6/10/2023 04:55:25,6/10/2023 07:01:25,FALSE
3531,26,,100,6/10/2023 05:20:47,6/10/2023 08:31:47,FALSE
3532,249,,100,6/10/2023 11:25:36,6/10/2023 12:49:36,FALSE
3533,315,,100,6/10/2023 12:45:21,6/10/2023 14:32:21,TRUE
3534,475,,100,6/10/2023 23:00:58,6/10/2023 01:36:58,FALSE
3535,805,,100,6/11/2023 02:20:45,6/11/2023 04:06:45,TRUE
3536,467,,100,6/11/2023 04:43:50,6/11/2023 07:27:50,FALSE
3537,529,,200,6/11/2023 06:22:24,6/11/2023 09:07:24,FALSE
3538,220,,200,6/11/2023 06:24:34,6/11/2023 09:07:34,TRUE
3539,91,,100,6/11/2023 08:09:07,6/11/2023 09:23:07,TRUE
3540,124,,100,6/11/2023 09:20:19,6/11/2023 11:14:19,FALSE
3541,793,,100,6/11/2023 17:13:01,6/11/2023 19:55:01,TRUE
3542,205,,100,6/11/2023 19:07:09,6/11/2023 22:00:09,TRUE
3543,495,,100,6/11/2023 20:07:07,6/11/2023 22:03:07,FALSE
3544,502,,200,6/11/2023 20:29:43,6/11/2023 21:06:43,TRUE
3545,139,,100,6/11/2023 21:11:33,6/11/2023 23:15:33,FALSE
3546,231,,100,6/11/2023 21:43:34,6/11/2023 00:59:34,TRUE
3547,89,,200,6/12/2023 04:53:27,6/12/2023 08:04:27,TRUE
3548,783,,100,6/12/2023 08:40:00,6/12/2023 11:48:00,TRUE
3549,688,,100,6/12/2023 11:04:27,6/12/2023 13:55:27,FALSE
3550,418,,200,6/12/2023 12:41:09,6/12/2023 14:54:09,TRUE
3551,167,,200,6/13/2023 13:37:28,6/13/2023 16:51:28,FALSE
3552,37,,200,6/13/2023 14:08:53,6/13/2023 17:22:53,TRUE
3553,732,,200,6/13/2023 18:49:02,6/13/2023 20:03:02,FALSE
3554,819,,200,6/13/2023 21:40:30,6/13/2023 22:17:30,FALSE
3555,608,,100,6/14/2023 03:53:21,6/14/2023 04:57:21,FALSE
3556,291,,200,6/14/2023 07:57:39,6/14/2023 08:44:39,FALSE
3557,806,,200,6/14/2023 15:54:16,6/14/2023 17:30:16,FALSE
3558,814,,200,6/14/2023 16:47:12,6/14/2023 19:10:12,TRUE
3559,188,,100,6/14/2023 19:01:15,6/14/2023 19:40:15,FALSE
3560,817,,200,6/15/2023 02:33:18,6/15/2023 03:29:18,TRUE
3561,784,,200,6/15/2023 06:30:50,6/15/2023 10:14:50,TRUE
3562,92,,100,6/15/2023 20:52:57,6/15/2023 23:22:57,FALSE
3563,751,,100,6/15/2023 22:27:28,6/15/2023 23:30:28,FALSE
3564,253,,200,6/16/2023 04:43:32,6/16/2023 07:50:32,TRUE
3565,562,,100,6/16/2023 06:17:44,6/16/2023 08:55:44,TRUE
3566,66,,200,6/16/2023 09:05:28,6/16/2023 10:42:28,TRUE
3567,349,,100,6/16/2023 10:15:20,6/16/2023 11:09:20,FALSE
3568,760,,200,6/16/2023 18:04:36,6/16/2023 20:57:36,TRUE
3569,22,,200,6/16/2023 23:46:42,6/16/2023 00:49:42,TRUE
3570,291,,200,6/17/2023 01:47:57,6/17/2023 02:23:57,TRUE
3571,628,,100,6/17/2023 12:54:42,6/17/2023 13:45:42,FALSE
3572,844,,100,6/17/2023 16:58:21,6/17/2023 18:17:21,FALSE
3573,421,,200,6/17/2023 17:01:02,6/17/2023 17:59:02,FALSE
3574,514,,100,6/17/2023 17:40:10,6/17/2023 20:43:10,TRUE
3575,574,,200,6/18/2023 02:43:20,6/18/2023 04:05:20,FALSE
3576,321,,200,6/18/2023 04:06:33,6/18/2023 07:24:33,FALSE
3577,307,,100,6/18/2023 05:37:15,6/18/2023 09:35:15,TRUE
3578,128,,100,6/18/2023 09:21:10,6/18/2023 11:05:10,FALSE
3579,104,,200,6/18/2023 12:25:29,6/18/2023 13:08:29,TRUE
3580,34,,100,6/18/2023 15:16:44,6/18/2023 18:45:44,FALSE
3581,768,,200,6/18/2023 17:27:32,6/18/2023 19:32:32,FALSE
3582,148,,100,6/18/2023 18:08:52,6/18/2023 20:06:52,FALSE
3583,563,,200,6/18/2023 21:31:12,6/18/2023 23:48:12,TRUE
3584,145,,100,6/18/2023 22:46:31,6/18/2023 00:49:31,TRUE
