Order_id,scheduled_deliver_date,deliver_date
2710,2023-09-02,2023-09-02
2711,2023-09-04,2023-09-04
2712,2023-09-01,2023-09-01
2713,2023-09-03,2023-09-03
2714,2023-09-02,2023-09-02
2715,2023-09-01,2023-09-01
2716,2023-09-04,2023-09-04
2717,2023-09-04,2023-09-04
2718,2023-09-03,2023-09-03
2719,2023-09-03,2023-09-03
2720,2023-09-06,2023-09-06
2721,2023-09-01,2023-09-01
2722,2023-09-04,2023-09-04
2723,2023-09-05,2023-09-05
2724,2023-09-03,2023-09-03
2725,2023-09-02,2023-09-02
2726,2023-09-03,2023-09-03
2727,2023-09-08,2023-09-08
2728,2023-09-07,2023-09-07
2729,2023-09-03,2023-09-13
2730,2023-09-07,2023-09-07
2731,2023-09-04,2023-09-04
2732,2023-09-06,2023-09-06
2733,2023-09-09,2023-09-09
2734,2023-09-08,2023-09-08
2735,2023-09-08,2023-09-08
2736,2023-09-05,2023-09-05
2737,2023-09-07,2023-09-07
2738,2023-09-05,2023-09-05
2739,2023-09-08,2023-09-08
2740,2023-09-06,2023-09-06
2741,2023-09-09,2023-09-09
2742,2023-09-10,2023-09-10
2743,2023-09-08,2023-09-08
2744,2023-09-10,2023-09-10
2745,2023-09-07,2023-09-07
2746,2023-09-11,2023-09-11
2747,2023-09-12,2023-09-12
2748,2023-09-11,2023-09-11
2749,2023-09-10,2023-09-10
2750,2023-09-10,2023-09-10
2751,2023-09-10,2023-09-10
2752,2023-09-12,2023-09-12
2753,2023-09-08,2023-09-08
2754,2023-09-10,2023-09-20
2755,2023-09-09,2023-09-09
2756,2023-09-09,2023-09-09
2757,2023-09-13,2023-09-13
2758,2023-09-11,2023-09-11
2759,2023-09-10,2023-09-10
2760,2023-09-11,2023-09-11
2761,2023-09-12,2023-09-12
2762,2023-09-11,2023-09-11
2763,2023-09-10,2023-09-10
2764,2023-09-12,2023-09-12
2765,2023-09-14,2023-09-14
2766,2023-09-15,2023-09-15
2767,2023-09-13,2023-09-13
2768,2023-09-12,2023-09-12
2769,2023-09-14,2023-09-14
2770,2023-09-14,2023-09-14
2771,2023-09-16,2023-09-16
2772,2023-09-14,2023-09-14
2773,2023-09-16,2023-09-16
2774,2023-09-14,2023-09-14
2775,2023-09-17,2023-09-17
2776,2023-09-13,2023-09-13
2777,2023-09-13,2023-09-13
2778,2023-09-16,2023-09-16
2779,2023-09-14,2023-09-14
2780,2023-09-17,2023-09-17
2781,2023-09-15,2023-09-15
2782,2023-09-19,2023-09-19
2783,2023-09-17,2023-09-17
2784,2023-09-14,2023-09-14
2785,2023-09-15,2023-09-15
2786,2023-09-19,2023-09-19
2787,2023-09-20,2023-09-20
2788,2023-09-17,2023-09-17
2789,2023-09-15,2023-09-15
2790,2023-09-17,2023-09-17
2791,2023-09-20,2023-09-20
2792,2023-09-20,2023-09-20
2793,2023-09-16,2023-09-16
2794,2023-09-17,2023-09-17
2795,2023-09-17,2023-09-17
2796,2023-09-22,2023-09-22
2797,2023-09-21,2023-09-21
2798,2023-09-20,2023-09-20
2799,2023-09-18,2023-09-18
2800,2023-09-22,2023-09-22
2801,2023-09-19,2023-09-19
2802,2023-09-22,2023-09-22
2803,2023-09-20,2023-09-20
2804,2023-09-18,2023-09-18
2805,2023-09-24,2023-09-24
2806,2023-09-23,2023-09-23
2807,2023-09-24,2023-09-24
2808,2023-09-21,2023-09-21
2809,2023-09-24,2023-09-24
2810,2023-09-24,2023-09-24
2811,2023-09-20,2023-09-20
2812,2023-09-24,2023-09-24
2813,2023-09-20,2023-09-20
2814,2023-09-25,2023-09-25
2815,2023-09-22,2023-09-22
2816,2023-09-23,2023-09-23
2817,2023-09-25,2023-09-25
2818,2023-09-24,2023-09-24
2819,2023-09-22,2023-09-22
2820,2023-09-26,2023-09-26
2821,2023-09-24,2023-09-24
2822,2023-09-27,2023-09-27
2823,2023-09-24,2023-09-24
2824,2023-09-25,2023-09-25
2825,2023-09-26,2023-09-26
2826,2023-09-28,2023-09-28
2827,2023-09-28,2023-09-28
2828,2023-09-25,2023-09-25
2829,2023-09-24,2023-10-02
2830,2023-09-28,2023-09-28
2831,2023-09-24,2023-09-24
2832,2023-09-25,2023-09-25
2833,2023-09-25,2023-09-25
2834,2023-09-28,2023-09-28
2835,2023-09-27,2023-09-27
2836,2023-09-29,2023-09-29
2837,2023-09-29,2023-09-29
2838,2023-09-29,2023-09-29
2839,2023-09-29,2023-09-29
2840,2023-09-30,2023-09-30
2841,2023-10-01,2023-10-01
2842,2023-10-01,2023-10-01
2843,2023-10-01,2023-10-01
2844,2023-09-26,2023-09-26
2845,2023-09-28,2023-09-28
2846,2023-09-27,2023-09-27
2847,2023-10-01,2023-10-01
2848,2023-10-01,2023-10-01
2849,2023-09-28,2023-09-28
2850,2023-09-30,2023-09-30
2851,2023-09-29,2023-09-29
2852,2023-09-29,2023-09-29
2853,2023-09-28,2023-09-28
2854,2023-09-30,2023-09-30
2855,2023-10-04,2023-10-04
2856,2023-09-29,2023-09-29
2857,2023-10-01,2023-10-01
2858,2023-09-29,2023-09-29
2859,2023-10-04,2023-10-04
2860,2023-09-30,2023-09-30
2861,2023-10-03,2023-10-03
2862,2023-10-05,2023-10-05
2863,2023-10-03,2023-10-03
2864,2023-09-30,2023-09-30
2865,2023-10-04,2023-10-04
2866,2023-10-06,2023-10-06
2867,2023-10-02,2023-10-02
2868,2023-10-01,2023-10-01
2869,2023-10-03,2023-10-03
2870,2023-10-02,2023-10-02
2871,2023-10-03,2023-10-03
2872,2023-10-04,2023-10-04
2873,2023-10-06,2023-10-06
2874,2023-10-05,2023-10-05
2875,2023-10-08,2023-10-08
2876,2023-10-03,2023-10-03
2877,2023-10-03,2023-10-03
2878,2023-10-08,2023-10-08
2879,2023-10-03,2023-10-03
2880,2023-10-07,2023-10-07
2881,2023-10-06,2023-10-06
2882,2023-10-05,2023-10-05
2883,2023-10-09,2023-10-09
2884,2023-10-06,2023-10-06
2885,2023-10-08,2023-10-08
2886,2023-10-05,2023-10-05
2887,2023-10-08,2023-10-08
2888,2023-10-06,2023-10-06
2889,2023-10-06,2023-10-06
2890,2023-10-06,2023-10-06
2891,2023-10-11,2023-10-11
2892,2023-10-08,2023-10-08
2893,2023-10-08,2023-10-08
2894,2023-10-09,2023-10-09
2895,2023-10-08,2023-10-08
2896,2023-10-11,2023-10-11
2897,2023-10-10,2023-10-10
2898,2023-10-11,2023-10-11
2899,2023-10-07,2023-10-07
2900,2023-10-08,2023-10-08
2901,2023-10-12,2023-10-12
2902,2023-10-13,2023-10-13
2903,2023-10-09,2023-10-09
2904,2023-10-13,2023-10-13
2905,2023-10-11,2023-10-11
2906,2023-10-14,2023-10-14
2907,2023-10-13,2023-10-13
2908,2023-10-11,2023-10-11
2909,2023-10-12,2023-10-12
2910,2023-10-13,2023-10-13
2911,2023-10-14,2023-10-14
2912,2023-10-15,2023-10-15
2913,2023-10-10,2023-10-10
2914,2023-10-12,2023-10-12
2915,2023-10-12,2023-10-12
2916,2023-10-14,2023-10-14
2917,2023-10-11,2023-10-11
2918,2023-10-11,2023-10-11
2919,2023-10-11,2023-10-11
2920,2023-10-17,2023-10-17
2921,2023-10-17,2023-10-17
2922,2023-10-14,2023-10-14
2923,2023-10-12,2023-10-12
2924,2023-10-14,2023-10-14
2925,2023-10-17,2023-10-17
2926,2023-10-15,2023-10-15
2927,2023-10-16,2023-10-16
2928,2023-10-17,2023-10-17
2929,2023-10-14,2023-10-14
2930,2023-10-14,2023-10-14
2931,2023-10-17,2023-10-17
2932,2023-10-14,2023-10-14
2933,2023-10-14,2023-10-14
2934,2023-10-15,2023-10-15
2935,2023-10-16,2023-10-16
2936,2023-10-17,2023-10-17
2937,2023-10-15,2023-10-15
2938,2023-10-17,2023-10-17
2939,2023-10-19,2023-10-19
2940,2023-10-17,2023-10-17
2941,2023-10-16,2023-10-16
2942,2023-10-16,2023-10-16
2943,2023-10-16,2023-10-16
2944,2023-10-16,2023-10-16
2945,2023-10-18,2023-10-18
2946,2023-10-18,2023-10-18
2947,2023-10-17,2023-10-17
2948,2023-10-22,2023-10-22
2949,2023-10-19,2023-10-19
2950,2023-10-18,2023-10-18
2951,2023-10-21,2023-10-21
2952,2023-10-19,2023-10-19
2953,2023-10-21,2023-10-21
2954,2023-10-19,2023-10-19
2955,2023-10-22,2023-10-22
2956,2023-10-20,2023-10-28
2957,2023-10-20,2023-10-20
2958,2023-10-22,2023-10-22
2959,2023-10-22,2023-10-22
2960,2023-10-24,2023-10-24
2961,2023-10-21,2023-10-21
2962,2023-10-20,2023-10-20
2963,2023-10-25,2023-10-25
2964,2023-10-22,2023-10-22
2965,2023-10-26,2023-10-26
2966,2023-10-25,2023-10-25
2967,2023-10-21,2023-10-21
2968,2023-10-25,2023-10-25
2969,2023-10-24,2023-10-24
2970,2023-10-27,2023-10-27
2971,2023-10-26,2023-10-26
2972,2023-10-25,2023-10-25
2973,2023-10-24,2023-10-24
2974,2023-10-23,2023-10-23
2975,2023-10-24,2023-10-24
2976,2023-10-23,2023-10-23
2977,2023-10-28,2023-10-28
2978,2023-10-26,2023-10-26
2979,2023-10-23,2023-10-23
2980,2023-10-27,2023-10-27
2981,2023-10-26,2023-10-26
2982,2023-10-24,2023-10-24
2983,2023-10-28,2023-10-28
2984,2023-10-24,2023-10-24
2985,2023-10-30,2023-10-30
2986,2023-10-25,2023-10-25
2987,2023-10-29,2023-10-29
2988,2023-10-27,2023-10-27
2989,2023-10-26,2023-10-26
2990,2023-10-29,2023-10-29
2991,2023-10-27,2023-10-27
2992,2023-10-28,2023-10-28
2993,2023-10-26,2023-10-26
2994,2023-10-28,2023-10-28
2995,2023-11-01,2023-11-01
2996,2023-10-28,2023-10-28
2997,2023-10-30,2023-11-04
2998,2023-10-28,2023-10-28
2999,2023-10-29,2023-10-29
3000,2023-10-30,2023-10-30
3001,2023-10-28,2023-10-28
3002,2023-10-30,2023-10-30
3003,2023-10-29,2023-10-29
3004,2023-10-30,2023-10-30
3005,2023-10-30,2023-10-30
3006,2023-10-29,2023-10-29
3007,2023-10-31,2023-10-31
3008,2023-10-31,2023-10-31
3009,2023-11-03,2023-11-03
3010,2023-11-01,2023-11-01
3011,2023-11-02,2023-11-02
3012,2023-11-03,2023-11-03
3013,2023-11-04,2023-11-04
3014,2023-11-01,2023-11-01
3015,2023-11-02,2023-11-02
3016,2023-11-02,2023-11-02
3017,2023-11-01,2023-11-01
3018,2023-11-05,2023-11-05
3019,2023-11-03,2023-11-03
3020,2023-11-05,2023-11-05
3021,2023-11-03,2023-11-03
3022,2023-11-02,2023-11-02
3023,2023-11-04,2023-11-04
3024,2023-11-02,2023-11-02
3025,2023-11-06,2023-11-06
3026,2023-11-05,2023-11-05
3027,2023-11-07,2023-11-07
3028,2023-11-03,2023-11-03
3029,2023-11-07,2023-11-07
3030,2023-11-04,2023-11-04
3031,2023-11-06,2023-11-06
3032,2023-11-08,2023-11-08
3033,2023-11-07,2023-11-07
3034,2023-11-07,2023-11-16
3035,2023-11-04,2023-11-07
3036,2023-11-08,2023-11-08
3037,2023-11-06,2023-11-06
3038,2023-11-06,2023-11-06
3039,2023-11-06,2023-11-06
3040,2023-11-09,2023-11-09
3041,2023-11-08,2023-11-08
3042,2023-11-05,2023-11-05
3043,2023-11-08,2023-11-08
3044,2023-11-07,2023-11-07
3045,2023-11-09,2023-11-09
3046,2023-11-08,2023-11-08
3047,2023-11-08,2023-11-08
3048,2023-11-08,2023-11-08
3049,2023-11-09,2023-11-09
3050,2023-11-08,2023-11-08
3051,2023-11-08,2023-11-08
3052,2023-11-07,2023-11-07
3053,2023-11-08,2023-11-08
3054,2023-11-07,2023-11-07
3055,2023-11-13,2023-11-13
3056,2023-11-12,2023-11-12
3057,2023-11-12,2023-11-12
3058,2023-11-11,2023-11-11
3059,2023-11-11,2023-11-11
3060,2023-11-14,2023-11-14
3061,2023-11-11,2023-11-11
3062,2023-11-10,2023-11-10
3063,2023-11-11,2023-11-11
3064,2023-11-12,2023-11-12
3065,2023-11-10,2023-11-10
3066,2023-11-12,2023-11-12
3067,2023-11-14,2023-11-14
3068,2023-11-15,2023-11-15
3069,2023-11-13,2023-11-13
3070,2023-11-16,2023-11-16
3071,2023-11-15,2023-11-15
3072,2023-11-16,2023-11-16
3073,2023-11-15,2023-11-15
3074,2023-11-16,2023-11-16
3075,2023-11-15,2023-11-15
3076,2023-11-15,2023-11-15
3077,2023-11-12,2023-11-12
3078,2023-11-16,2023-11-16
3079,2023-11-17,2023-11-17
3080,2023-11-17,2023-11-17
3081,2023-11-15,2023-11-15
3082,2023-11-15,2023-11-15
3083,2023-11-14,2023-11-14
3084,2023-11-18,2023-11-18
3085,2023-11-19,2023-11-19
3086,2023-11-19,2023-11-19
3087,2023-11-19,2023-11-19
3088,2023-11-19,2023-11-19
3089,2023-11-17,2023-11-17
3090,2023-11-17,2023-11-17
3091,2023-11-16,2023-11-16
3092,2023-11-18,2023-11-18
3093,2023-11-20,2023-11-20
3094,2023-11-20,2023-11-20
3095,2023-11-18,2023-11-18
3096,2023-11-18,2023-11-18
3097,2023-11-20,2023-11-20
3098,2023-11-20,2023-11-20
3099,2023-11-17,2023-11-17
3100,2023-11-17,2023-11-17
3101,2023-11-18,2023-11-18
3102,2023-11-17,2023-11-17
3103,2023-11-21,2023-11-21
3104,2023-11-18,2023-11-18
3105,2023-11-22,2023-11-22
3106,2023-11-18,2023-11-18
3107,2023-11-18,2023-11-18
3108,2023-11-20,2023-11-20
3109,2023-11-22,2023-11-22
3110,2023-11-20,2023-11-20
3111,2023-11-22,2023-11-22
3112,2023-11-21,2023-11-21
3113,2023-11-19,2023-11-19
3114,2023-11-23,2023-11-23
3115,2023-11-20,2023-11-20
3116,2023-11-22,2023-11-22
3117,2023-11-24,2023-11-24
3118,2023-11-20,2023-11-20
3119,2023-11-23,2023-11-23
3120,2023-11-26,2023-11-26
3121,2023-11-26,2023-11-26
3122,2023-11-21,2023-11-21
3123,2023-11-26,2023-11-26
3124,2023-11-23,2023-11-23
3125,2023-11-23,2023-11-23
3126,2023-11-27,2023-11-27
3127,2023-11-25,2023-11-25
3128,2023-11-22,2023-11-22
3129,2023-11-25,2023-11-25
3130,2023-11-27,2023-11-27
3131,2023-11-25,2023-11-25
3132,2023-11-28,2023-11-28
3133,2023-11-28,2023-11-28
3134,2023-11-23,2023-11-23
3135,2023-11-25,2023-11-25
3136,2023-11-24,2023-11-24
3137,2023-11-24,2023-11-24
3138,2023-11-27,2023-11-27
3139,2023-11-24,2023-11-24
3140,2023-11-25,2023-11-25
3141,2023-11-25,2023-11-25
3142,2023-11-29,2023-11-29
3143,2023-11-29,2023-11-29
3144,2023-11-28,2023-11-28
3145,2023-11-30,2023-11-30
3146,2023-12-01,2023-12-01
3147,2023-11-28,2023-11-28
3148,2023-11-27,2023-11-27
3149,2023-11-26,2023-11-26
3150,2023-11-29,2023-11-29
3151,2023-11-27,2023-11-27
3152,2023-11-30,2023-11-30
3153,2023-12-01,2023-12-01
3154,2023-12-02,2023-12-02
3155,2023-11-30,2023-11-30
3156,2023-11-30,2023-11-30
3157,2023-12-03,2023-12-03
3158,2023-11-28,2023-11-28
3159,2023-12-03,2023-12-03
3160,2023-12-02,2023-12-02
3161,2023-12-02,2023-12-02
3162,2023-12-01,2023-12-01
3163,2023-12-03,2023-12-03
3164,2023-12-04,2023-12-04
3165,2023-12-01,2023-12-01
3166,2023-12-03,2023-12-03
3167,2023-12-01,2023-12-01
3168,2023-12-03,2023-12-03
3169,2023-12-02,2023-12-02
3170,2023-12-05,2023-12-05
3171,2023-12-02,2023-12-02
3172,2023-12-04,2023-12-04
3173,2023-12-01,2023-12-01
3174,2023-12-06,2023-12-06
3175,2023-12-02,2023-12-02
3176,2023-12-04,2023-12-04
3177,2023-12-05,2023-12-05
3178,2023-12-03,2023-12-03
3179,2023-12-04,2023-12-04
3180,2023-12-08,2023-12-08
3181,2023-12-03,2023-12-03
3182,2023-12-07,2023-12-07
3183,2023-12-03,2023-12-03
3184,2023-12-05,2023-12-05
3185,2023-12-09,2023-12-09
3186,2023-12-06,2023-12-06
3187,2023-12-04,2023-12-04
3188,2023-12-09,2023-12-09
3189,2023-12-08,2023-12-08
3190,2023-12-10,2023-12-10
3191,2023-12-10,2023-12-10
3192,2023-12-07,2023-12-07
3193,2023-12-05,2023-12-05
3194,2023-12-08,2023-12-08
3195,2023-12-06,2023-12-06
3196,2023-12-10,2023-12-10
3197,2023-12-10,2023-12-10
3198,2023-12-06,2023-12-06
3199,2023-12-11,2023-12-11
3200,2023-12-11,2023-12-11
3201,2023-12-09,2023-12-09
3202,2023-12-12,2023-12-12
3203,2023-12-08,2023-12-08
3204,2023-12-07,2023-12-07
3205,2023-12-09,2023-12-09
3206,2023-12-11,2023-12-11
3207,2023-12-08,2023-12-08
3208,2023-12-08,2023-12-08
3209,2023-12-08,2023-12-08
3210,2023-12-09,2023-12-09
3211,2023-12-14,2023-12-14
3212,2023-12-12,2023-12-12
3213,2023-12-09,2023-12-09
3214,2023-12-11,2023-12-11
3215,2023-12-14,2023-12-14
3216,2023-12-14,2023-12-14
3217,2023-12-11,2023-12-11
3218,2023-12-11,2023-12-11
3219,2023-12-10,2023-12-10
3220,2023-12-14,2023-12-14
3221,2023-12-11,2023-12-11
3222,2023-12-16,2023-12-16
3223,2023-12-12,2023-12-12
3224,2023-12-14,2023-12-14
3225,2023-12-13,2023-12-13
3226,2023-12-13,2023-12-13
3227,2023-12-14,2023-12-14
3228,2023-12-13,2023-12-13
3229,2023-12-14,2023-12-14
3230,2023-12-18,2023-12-18
3231,2023-12-15,2023-12-15
3232,2023-12-16,2023-12-16
3233,2023-12-14,2023-12-14
3234,2023-12-18,2023-12-18
3235,2023-12-16,2023-12-16
3236,2023-12-19,2023-12-19
3237,2023-12-14,2023-12-14
3238,2023-12-14,2023-12-14
3239,2023-12-17,2023-12-17
3240,2023-12-15,2023-12-15
3241,2023-12-20,2023-12-20
3242,2023-12-17,2023-12-17
3243,2023-12-18,2023-12-18
3244,2023-12-17,2023-12-17
3245,2023-12-18,2023-12-18
3246,2023-12-19,2023-12-19
3247,2023-12-18,2023-12-18
3248,2023-12-19,2023-12-19
3249,2023-12-20,2023-12-20
3250,2023-12-22,2023-12-22
3251,2023-12-22,2023-12-22
3252,2023-12-21,2023-12-21
3253,2023-12-21,2023-12-21
3254,2023-12-22,2023-12-22
3255,2023-12-21,2023-12-21
3256,2023-12-21,2023-12-21
3257,2023-12-20,2023-12-20
3258,2023-12-19,2023-12-19
3259,2023-12-21,2023-12-21
3260,2023-12-22,2023-12-22
3261,2023-12-21,2023-12-21
3262,2023-12-20,2023-12-20
3263,2023-12-20,2023-12-20
3264,2023-12-22,2023-12-22
3265,2023-12-23,2023-12-23
3266,2023-12-23,2023-12-23
3267,2023-12-22,2023-12-22
3268,2023-12-25,2023-12-26
3269,2023-12-21,2023-12-21
3270,2023-12-26,2023-12-26
3271,2023-12-21,2023-12-21
3272,2023-12-22,2023-12-22
3273,2023-12-24,2023-12-24
3274,2023-12-26,2023-12-26
3275,2023-12-23,2023-12-23
3276,2023-12-26,2023-12-26
3277,2023-12-24,2023-12-24
3278,2023-12-26,2023-12-26
3279,2023-12-23,2023-12-23
3280,2023-12-28,2023-12-28
3281,2023-12-25,2023-12-25
3282,2023-12-27,2023-12-27
3283,2023-12-23,2023-12-23
3284,2023-12-27,2023-12-27
3285,2023-12-26,2023-12-26
3286,2023-12-24,2023-12-24
3287,2023-12-24,2023-12-24
3288,2023-12-26,2023-12-26
3289,2023-12-29,2023-12-29
3290,2023-12-30,2023-12-30
3291,2023-12-28,2023-12-28
3292,2023-12-28,2023-12-28
3293,2023-12-27,2023-12-27
3294,2023-12-30,2023-12-30
3295,2023-12-28,2023-12-28
3296,2023-12-30,2023-12-30
3297,2023-12-29,2023-12-29
3298,2023-12-27,2023-12-27
3299,2023-12-30,2023-12-30
3300,2023-12-27,2023-12-27
3301,2023-12-29,2023-12-29
3302,2023-12-28,2023-12-28
3303,2023-12-28,2023-12-28
3304,2024-01-01,2024-01-01
3305,2023-12-29,2023-12-29
3306,2023-12-29,2023-12-29
3307,2023-12-28,2023-12-28
3308,2023-12-29,2023-12-29
3309,2023-12-28,2023-12-28
3310,2023-12-29,2023-12-29
3311,2024-01-03,2024-01-03
3312,2023-12-31,2023-12-31
3313,2024-01-01,2024-01-01
3314,2024-01-02,2024-01-02
3315,2024-01-03,2024-01-03
3316,2024-01-03,2024-01-03
3317,2024-01-03,2024-01-03
3318,2024-01-01,2024-01-01
3319,2024-01-02,2024-01-02
3320,2024-01-05,2024-01-05
3321,2023-12-31,2023-12-31
3322,2024-01-02,2024-01-02
3323,2024-01-03,2024-01-03
3324,2024-01-04,2024-01-04
3325,2024-01-03,2024-01-03
3326,2024-01-05,2024-01-05
3327,2024-01-01,2024-01-01
3328,2024-01-04,2024-01-04
3329,2024-01-02,2024-01-02
3330,2024-01-06,2024-01-06
3331,2024-01-07,2024-01-13
3332,2024-01-04,2024-01-04
3333,2024-01-03,2024-01-03
3334,2024-01-04,2024-01-04
3335,2024-01-03,2024-01-03
3336,2024-01-04,2024-01-04
3337,2024-01-05,2024-01-05
3338,2024-01-05,2024-01-05
3339,2024-01-06,2024-01-06
3340,2024-01-04,2024-01-04
3341,2024-01-06,2024-01-06
3342,2024-01-04,2024-01-04
3343,2024-01-06,2024-01-06
3344,2024-01-07,2024-01-07
3345,2024-01-07,2024-01-07
3346,2024-01-04,2024-01-04
3347,2024-01-05,2024-01-05
3348,2024-01-06,2024-01-06
3349,2024-01-09,2024-01-09
3350,2024-01-09,2024-01-09
3351,2024-01-07,2024-01-07
3352,2024-01-07,2024-01-07
3353,2024-01-06,2024-01-06
3354,2024-01-04,2024-01-04
3355,2024-01-05,2024-01-05
3356,2024-01-05,2024-01-05
3357,2024-01-07,2024-01-07
3358,2024-01-08,2024-01-08
3359,2024-01-09,2024-01-09
3360,2024-01-08,2024-01-08
3361,2024-01-10,2024-01-10
3362,2024-01-06,2024-01-06
3363,2024-01-05,2024-01-05
3364,2024-01-07,2024-01-07
3365,2024-01-05,2024-01-05
3366,2024-01-08,2024-01-08
3367,2024-01-05,2024-01-05
3368,2024-01-08,2024-01-08
3369,2024-01-10,2024-01-10
3370,2024-01-05,2024-01-09
3371,2024-01-09,2024-01-09
3372,2024-01-11,2024-01-11
3373,2024-01-06,2024-01-06
3374,2024-01-11,2024-01-11
3375,2024-01-06,2024-01-06
3376,2024-01-10,2024-01-10
3377,2024-01-06,2024-01-06
3378,2024-01-08,2024-01-08
3379,2024-01-11,2024-01-11
3380,2024-01-06,2024-01-06
3381,2024-01-06,2024-01-06
3382,2024-01-07,2024-01-07
3383,2024-01-09,2024-01-09
3384,2024-01-10,2024-01-10
3385,2024-01-07,2024-01-07
3386,2024-01-12,2024-01-12
3387,2024-01-07,2024-01-07
3388,2024-01-08,2024-01-08
3389,2024-01-07,2024-01-07
3390,2024-01-07,2024-01-07
3391,2024-01-10,2024-01-10
3392,2024-01-08,2024-01-08
3393,2024-01-09,2024-01-09
3394,2024-01-09,2024-01-09
3395,2024-01-10,2024-01-10
3396,2024-01-12,2024-01-12
3397,2024-01-12,2024-01-12
3398,2024-01-09,2024-01-09
3399,2024-01-13,2024-01-13
3400,2024-01-09,2024-01-09
3401,2024-01-11,2024-01-11
3402,2024-01-09,2024-01-09
3403,2024-01-13,2024-01-13
3404,2024-01-13,2024-01-13
3405,2024-01-10,2024-01-10
3406,2024-01-11,2024-01-11
3407,2024-01-11,2024-01-11
3408,2024-01-11,2024-01-11
3409,2024-01-09,2024-01-09
3410,2024-01-10,2024-01-10
3411,2024-01-14,2024-01-14
3412,2024-01-11,2024-01-11
3413,2024-01-11,2024-01-11
3414,2024-01-14,2024-01-14
3415,2024-01-14,2024-01-14
3416,2024-01-09,2024-01-09
3417,2024-01-11,2024-01-11
3418,2024-01-14,2024-01-14
3419,2024-01-10,2024-01-10
3420,2024-01-11,2024-01-11
3421,2024-01-12,2024-01-12
3422,2024-01-14,2024-01-14
3423,2024-01-12,2024-01-12
3424,2024-01-10,2024-01-10
3425,2024-01-12,2024-01-12
3426,2024-01-11,2024-01-11
3427,2024-01-12,2024-01-12
3428,2024-01-11,2024-01-11
3429,2024-01-10,2024-01-10
3430,2024-01-11,2024-01-11
3431,2024-01-11,2024-01-11
3432,2024-01-15,2024-01-15
3433,2024-01-15,2024-01-15
3434,2024-01-14,2024-01-14
3435,2024-01-15,2024-01-15
3436,2024-01-15,2024-01-15
3437,2024-01-11,2024-01-11
3438,2024-01-13,2024-01-13
3439,2024-01-12,2024-01-12
3440,2024-01-12,2024-01-12
3441,2024-01-13,2024-01-13
3442,2024-01-12,2024-01-12
3443,2024-01-16,2024-01-16
3444,2024-01-13,2024-01-13
3445,2024-01-15,2024-01-15
3446,2024-01-12,2024-01-12
3447,2024-01-13,2024-01-13
3448,2024-01-12,2024-01-12
3449,2024-01-13,2024-01-13
3450,2024-01-12,2024-01-12
3451,2024-01-17,2024-01-17
3452,2024-01-16,2024-01-16
3453,2024-01-13,2024-01-13
3454,2024-01-17,2024-01-17
3455,2024-01-18,2024-01-18
3456,2024-01-14,2024-01-14
3457,2024-01-13,2024-01-13
3458,2024-01-13,2024-01-13
3459,2024-01-14,2024-01-14
3460,2024-01-13,2024-01-13
3461,2024-01-14,2024-01-14
3462,2024-01-17,2024-01-17
3463,2024-01-13,2024-01-21
3464,2024-01-17,2024-01-17
3465,2024-01-14,2024-01-14
3466,2024-01-16,2024-01-16
3467,2024-01-14,2024-01-14
3468,2024-01-18,2024-01-18
3469,2024-01-17,2024-01-17
3470,2024-01-15,2024-01-15
3471,2024-01-14,2024-01-14
3472,2024-01-17,2024-01-17
3473,2024-01-14,2024-01-14
3474,2024-01-17,2024-01-17
3475,2024-01-16,2024-01-16
3476,2024-01-19,2024-01-19
3477,2024-01-16,2024-01-16
3478,2024-01-15,2024-01-15
3479,2024-01-20,2024-01-20
3480,2024-01-17,2024-01-17
3481,2024-01-15,2024-01-15
3482,2024-01-17,2024-01-17
3483,2024-01-19,2024-01-19
3484,2024-01-20,2024-01-20
3485,2024-01-19,2024-01-19
3486,2024-01-20,2024-01-20
3487,2024-01-17,2024-01-17
3488,2024-01-20,2024-01-20
3489,2024-01-16,2024-01-16
3490,2024-01-15,2024-01-15
3491,2024-01-17,2024-01-17
3492,2024-01-16,2024-01-16
3493,2024-01-20,2024-01-20
3494,2024-01-19,2024-01-19
3495,2024-01-21,2024-01-21
3496,2024-01-17,2024-01-17
3497,2024-01-17,2024-01-17
3498,2024-01-21,2024-01-21
3499,2024-01-17,2024-01-17
3500,2024-01-16,2024-01-16
3501,2024-01-19,2024-01-19
3502,2024-01-20,2024-01-20
3503,2024-01-19,2024-01-19
3504,2024-01-19,2024-01-19
3505,2024-01-17,2024-01-17
3506,2024-01-19,2024-01-19
3507,2024-01-19,2024-01-19
3508,2024-01-17,2024-01-17
3509,2024-01-17,2024-01-17
3510,2024-01-19,2024-01-19
3511,2024-01-17,2024-01-17
3512,2024-01-22,2024-01-22
3513,2024-01-21,2024-01-21
3514,2024-01-19,2024-01-19
3515,2024-01-23,2024-01-23
3516,2024-01-22,2024-01-22
3517,2024-01-23,2024-01-23
3518,2024-01-21,2024-01-21
3519,2024-01-22,2024-01-22
3520,2024-01-18,2024-01-18
3521,2024-01-18,2024-01-18
3522,2024-01-21,2024-01-21
3523,2024-01-23,2024-01-23
3524,2024-01-21,2024-01-21
3525,2024-01-19,2024-01-19
3526,2024-01-22,2024-01-22
3527,2024-01-20,2024-01-20
3528,2024-01-21,2024-01-21
3529,2024-01-24,2024-01-24
3530,2024-01-23,2024-01-23
3531,2024-01-23,2024-01-23
